PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
28	Unknown	1042	7.516815	7.736217	7.867857	373.0008	159500.9375	740325.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3190.019	372.54532:8181 372.93677:4045 373.00082:167997 373.07703:11311 374.00421:27278 374.07877:2786 375.00067:34160 376.02438:2906 376.51492:2413 376.99625:10604	
29	Unknown	1042	7.57544	7.736217	7.904425	571.0324	102524.1796875	345146.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2050.484	571.03241:132964 572.03558:39570 573.0329:16612 574.03656:6171 574.09277:2670 574.58002:3804	
30	Unknown	1047	7.685017	7.772787	7.95562	177.0546	203975.359375	861014.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	190.9247	176.96913:12068 176.98413:2949 177.0338:14702 177.05457:231140 177.96686:4036 177.99223:46822 178.05798:25427 178.9646:6270 179.00005:23245 180.97841:13941 181.00046:37489 181.04956:16503 181.12219:7681	
31	Unknown	1047	7.692389	7.772787	7.977567	245.0784	249173.734375	1060048	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	218.3205	245.07837:280988 246.08177:34705 246.16994:3044 248.02148:33359 250.02191:4866	
32	Unknown	1048	7.706958	7.780103	7.95562	149.0233	490814.75	2509284	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	128.6124	148.95407:6481 148.97435:126281 148.97804:9316 149.01881:6787 149.02335:567463 149.02672:5016 149.04756:2789 149.05969:3323 149.9722:33240 149.97734:2798 150.0267:41842 150.07561:2930 150.9698:48245 151.07535:3441 151.11165:4037 152.04726:10224 152.05441:2135 152.06224:6337 152.96739:5792 153.0582:2801 153.0658:8028 153.09111:4956 153.12744:9786 153.97897:8353	
33	Unknown	1068	7.648455	7.926377	8.233541	256.2634	156758.96875	908490.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3135.179	255.96387:4632 256.26337:167827 256.96417:3103 257.26672:22549 258.00351:15784 259.06003:45913 259.87662:2052 260.02188:9610 260.06345:5706	
34	Unknown	1068	7.57544	7.926377	8.34324	274.2738	6339900	36574836	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10832.82	274.20679:4691 274.21292:7672 274.23444:5124 274.23715:7821 274.24396:12914 274.25372:13383 274.25735:25736 274.26373:48037 274.2738:6954224 274.28729:35270 274.29422:15954 274.30051:13686 274.31339:6128 274.31781:6581 274.32718:4891 274.3316:4157 274.53433:2438 274.80173:5929 275.27716:1214481 275.29031:6230 276.28055:83581 276.84894:2225 277.14127:2576 277.21466:2682 277.28064:2439 277.28513:3049 278.95355:15647 279.15887:5199	
35	Unknown	1068	7.604568	7.926377	8.292045	275.2772	1099246.5	6324717.5	null	[M+H]+	M + 1	isotope of 34	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21984.93	274.80173:5929 275.27716:1214481 275.29031:6230 276.28055:83581 276.84894:2225 277.14127:2576 277.21466:2682 277.28064:2439 277.28513:3049 278.95355:15647 279.15887:5199 279.44186:2704	
36	Unknown	1068	7.692389	7.926377	8.226229	296.2558	108368.6875	591199	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2167.374	296.25583:122952 296.89078:2918 297.0741:9953 297.25925:18493 297.621:2471 299.07431:4312	
37	Unknown	1076	7.714272	7.984923	8.26279	244.2635	226850.078125	1546867.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4537.001	244.04919:2777 244.26352:255003 245.07841:9813 245.11366:3664 245.26683:40004 245.33311:2814 246.17007:3170 247.13036:15965 248.02165:46400 248.13365:3478	
38	Unknown	1085	7.977567	8.050709	8.34324	230.2479	453810.59375	2702005.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	924.4774	230.10217:2871 230.24791:502311 231.03102:2854 231.25125:66143 231.89647:2393 232.04942:15109 232.25513:5793 234.02647:7271 235.16949:3508	
39	Unknown	1101	7.962934	8.167768	8.277469	226.1801	329542.59375	1143128.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_40; similar chromatogram in higher mz_41	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6590.852	226.14111:2524 226.18015:362580 227.1042:7481 227.12495:3716 227.16446:3401 227.1835:48908 227.69482:2255 227.96864:3390 228.19586:83497 229.11824:4773 229.14415:3535 229.19922:11595 230.24786:85231	
40	Unknown	1101	7.940995	8.167768	8.321306	244.1908	195303.25	667564.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	408.8213	244.19077:219865 244.26366:18552 245.07872:7674 245.11261:2720 245.19397:33102 245.26678:6166 248.02159:40671 249.02585:3453 249.18484:5262	
41	Unknown	1101	7.8898	8.167768	8.321306	266.1727	364642.46875	1243307.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	754.3618	266.1727:443133 266.18045:6228 267.17599:54795 267.98874:2517 268.10413:14804 268.1868:3033 270.00345:9827	
42	Unknown	1107	7.89711	8.211595	8.474892	282.204	350314.78125	1754929.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7006.295	281.95303:2777 281.97784:2339 282.20401:417423 283.17566:3704 283.2074:73241 284.29388:2272 285.10843:3603 285.21851:2597 286.9136:4503	
43	Unknown	1108	7.911898	8.218908	8.42374	228.1959	387823.3125	2252906.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_44; similar chromatogram in higher mz_42	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	776.3671	227.96898:4781 228.19594:415764 229.06854:2841 229.11845:4517 229.18018:6848 229.19926:43116 230.20302:5137 230.24794:39205 230.92665:3836 231.08374:3117 231.25235:3670 232.04918:13138	
44	Unknown	1108	8.028764	8.218908	8.416487	250.1779	132892.953125	869210.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2657.859	250.02168:9029 250.17792:136304 250.99948:2335 251.0883:2930 251.12524:3586 251.18117:19582 251.2583:2143 252.01794:4655 252.76631:2179 253.14366:37664 254.14719:3664 254.24834:8337	
45	Unknown	1112	8.014129	8.248277	8.46757	342.3733	168099.5	1018756.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3361.99	342.13699:7320 342.37332:183587 343.37646:38266 344.38019:3480 345.08594:5297	
46	Unknown	1128	8.080091	8.365183	8.635783	290.2689	389710.1875	2131803	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7794.204	290.26892:420963 290.90948:4019 291.15601:5373 291.27222:74311 292.27548:5184 293.17154:3609 293.93304:2764	
47	Unknown	1128	8.116518	8.365183	8.540713	448.2177	1012560.1875	3694383	null	[M+H]+	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_51	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	20251.2	448.1832:2812 448.18994:4632 448.19586:7015 448.21774:1166141 448.23489:11033 449.22116:237861 450.22333:51622 451.22647:4586 452.82156:2512 452.83066:2160 453.14594:2378 453.15128:4841 453.1731:835368 453.19162:5496	
48	Unknown	1128	8.138458	8.365183	8.504138	449.2212	216282.296875	772040	null	[M+H]+	M + 1	isotope of 47	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4325.646	449.22116:237861 450.22333:51622 451.22647:4586 452.82156:2512 452.83066:2160 453.14594:2378 453.15128:4841 453.1731:835368 453.19162:5496 454.17654:177942	
49	Unknown	1128	8.087276	8.365183	8.613842	453.1731	718134.25	2628179	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	394.6311	452.82156:2512 452.83066:2160 453.14594:2378 453.15128:4841 453.1731:835368 453.19162:5496 454.17654:177942 454.79239:2280 455.17868:26928	
50	Unknown	1128	8.182346	8.365183	8.482197	454.1765	158748.875	552243.4375	null	[M+H]+	M + 1	isotope of 49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3174.978	454.17654:177942 454.79239:2280 455.17868:26928 458.70178:2695	
51	Unknown	1128	8.153089	8.365183	8.489518	476.249	237417	820110.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4748.34	476.24896:285853 477.25275:63011 478.25461:11079	
52	Unknown	1133	8.233541	8.401756	8.533442	223.0637	169486.84375	722133.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	243.48	222.99106:3753 223.02736:25076 223.06374:203923 223.12956:3298 223.97697:3596 224.06337:28398 225.00682:12446 225.04305:16331 225.06047:26281 225.06746:3339 225.14903:3646 225.19611:19589 226.04254:2719 227.0222:4067 227.1235:3629	
53	Unknown	1159	8.511452	8.591907	8.782066	534.2545	1162544.875	4089472	null	[M+H]+	M + 0	similar chromatogram in higher mz_55; similar chromatogram in higher mz_57	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23241.6	534.25452:1365630 534.29181:5942 535.258:355472 536.26013:62536 537.26227:9747 538.11639:2476 539.20984:701793	
54	Unknown	1159	8.409063	8.591907	8.723555	535.258	298265.625	1018526.375	null	[M+H]+	M + 1	isotope of 53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5965.313	535.258:355472 536.26013:62536 537.26227:9747 538.11639:2476 539.20984:701793 540.21332:181085	
55	Unknown	1159	8.350601	8.591907	8.869826	539.2098	576616.4375	2033174.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	673.8256	539.20984:701793 540.21332:181085 541.21545:36818 542.21729:3090	
56	Unknown	1159	8.379808	8.591907	8.774752	540.2133	153274.53125	531291.8125	null	[M+H]+	M + 1	isotope of 55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3065.49	540.21332:181085 541.21545:36818 542.21729:3090	
57	Unknown	1159	8.401756	8.591907	8.708923	562.2858	224440.4375	745552.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4488.809	562.28583:275400 563.28918:79738 564.26428:3637 564.2923:17633 564.90527:3530	
58	Unknown	1165	8.416487	8.635783	8.78944	472.3032	110800.6640625	491729.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2216.013	472.27768:2578 472.30319:117123 473.30658:25648 474.31265:4138 475.09082:2787 475.31345:2649 476.24985:3995	
59	Unknown	1166	8.401756	8.643162	8.767442	414.3003	308271.3125	1410588	null	[M+H]+	M + 0	similar chromatogram in higher mz_60; similar chromatogram in higher mz_58	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	260.873	414.26749:3504 414.27219:3671 414.30026:352180 415.30368:108223 416.30737:10265	
60	Unknown	1166	8.394435	8.643162	8.782066	432.3109	162362.15625	748000.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3247.243	432.31085:173409 433.27847:3938 433.31415:57170 434.31766:9506	
61	Unknown	1183	8.496883	8.767442	9.05997	302.3054	342465.8125	2006013.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6849.316	302.30539:378170 303.18387:2603 303.30872:66170 304.3002:9317 304.31213:4964 305.15652:4674 307.00705:3478 307.15155:4535 307.18808:5816	
62	Unknown	1193	8.760127	8.840564	8.97952	161.0961	332895.09375	1226615.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	219.8964	160.98923:4189 161.05945:4040 161.0961:416408 161.48283:2328 161.98524:2531 162.07622:3641 162.09949:47463 163.02802:3509 163.03899:2773 163.06062:4063 163.07524:4873 163.11211:3003 163.12296:10255 163.13275:3946 164.98445:7298 165.05463:363218 165.06956:6114 165.09019:2148 166.05794:28322	
63	Unknown	1193	8.643162	8.840564	8.942957	165.0546	272023.53125	925069.4375	null	[M+H]+	M + 0	similar chromatogram in higher mz_65; similar chromatogram in higher mz_66; similar chromatogram in higher mz_68; similar chromatogram in higher mz_69	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	528.6759	164.98445:7298 165.05463:363218 165.06956:6114 165.09019:2148 166.05794:28322 167.10681:7154 168.10066:2812 168.99745:6948 169.08601:10486 169.12216:4033	
64	Unknown	1193	8.760127	8.840564	8.935688	203.1066	148232.828125	520803.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.1141	202.993:5798 203.02261:3753 203.06992:2258 203.10663:195183 203.18069:2284 204.07175:6160 204.11006:22870 205.15875:5383 205.98695:3980 206.99504:22412	
65	Unknown	1194	8.745505	8.847883	8.928327	221.1171	105424.765625	394270.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	83.78188	220.99533:6344 221.11707:114377 222.11252:4191 222.1205:13116 223.0045:2445 223.06361:9315 223.1693:10388 225.09074:12874 225.14885:4018 225.19576:5796 226.09407:3541	
66	Unknown	1194	8.760127	8.847883	8.942957	277.1796	914870.9375	3120367.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1119.294	277.14008:5928 277.15356:3310 277.15891:5070 277.17963:1059762 277.21484:5190 278.18298:180434 278.95374:19994 279.09891:7815 279.1597:3713 279.18655:9133 280.95398:4411 281.62463:2398	
67	Unknown	1194	8.665038	8.847883	8.942957	278.183	159831.921875	546031.3125	null	[M+H]+	M + 1	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3196.638	278.18298:180434 278.95374:19994 279.09891:7815 279.1597:3713 279.18655:9133 280.95398:4411 281.62463:2398 283.0979:2782	
68	Unknown	1194	8.767442	8.847883	8.935688	299.1616	164621.71875	573130.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	275.6898	299.07538:4223 299.16156:194037 300.16492:31945 301.14169:3135 301.16888:2639 301.21771:3742 301.69809:2193 302.26852:2737 302.30524:102941 303.30862:16962 303.95078:2740	
69	Unknown	1194	8.643162	8.847883	8.97952	317.1722	406229.84375	1435938.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	780.7952	317.17221:462118 318.17557:86267 319.13547:17456 319.1778:3161 320.06744:4236	
70	Unknown	1196	8.782066	8.862554	8.950272	295.1902	212097.765625	707604.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.841	295.15195:3976 295.19025:249459 296.1936:42863 296.33124:3398 297.07419:4549 297.1304:3057 297.19803:3455 297.28897:2987 298.27454:4039 299.07547:3636 299.16159:128823 299.96021:2289 300.16498:19724	
71	Unknown	1201	8.62847	8.899127	9.169673	315.3008	146455.78125	906767	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2929.115	315.30078:163272 316.30426:33205 316.31998:3340 317.17245:35892 318.17618:7183 319.13727:3203 320.0675:4382	
72	Unknown	1205	8.855191	8.928327	9.016088	107.0492	106033.9609375	356527.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_73; similar chromatogram in higher mz_74	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	109.7278	107.04924:124052 107.08558:7015 107.5822:4374 107.58435:4274 107.58772:2258 107.73084:2550 108.05266:13996 109.06493:7350 109.10126:11130 109.23842:2626 111.04398:6448 111.0805:7469 111.63151:2334	
73	Unknown	1205	8.862554	8.928327	9.045393	251.1642	140755.78125	535934.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	105.9823	251.00023:3865 251.1642:158439 252.01732:4397 252.16759:23729 253.14008:3007 253.18007:4207 254.17503:64966 255.17813:8388	
