PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	748	5.542175	5.586051	5.798147	299.1103	105055.140625	594513.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	77.27187	298.84271:3260 299.07407:3287 299.11032:113476 300.11371:17330 300.20181:2603 301.13956:3135	
11	Unknown	764	5.586051	5.70307	5.768892	273.1674	86728.640625	639888.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.55135	272.93713:21535 273.16742:87952 274.17047:10222 276.95935:4784 277.07364:8703	
12	Unknown	765	5.681179	5.710383	5.973722	185.1149	114270.7421875	1164825	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.25798	185.00072:5615 185.11493:129231 185.75421:2513 186.07597:2964 186.11829:12159 186.99261:4369 186.99559:4900 187.00548:8988 187.04489:2638 188.00072:4489 188.0919:9762 188.12813:2756 190.00102:5840 190.1077:3145	
13	Unknown	769	5.534915	5.739637	5.827456	652.412	83630.3046875	307769.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1672.606	652.41199:89929 653.32202:3148 653.41498:27077 654.01202:3997 654.41736:4056 656.93604:21527 657.36694:6261	
14	Unknown	828	5.980993	6.171145	6.383238	331.2593	194329.046875	756234.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3886.581	331.00232:4158 331.17282:14005 331.25928:212970 332.26257:38411 332.93521:3710 333.26627:4100 335.06427:2573	
15	Unknown	829	5.951733	6.178463	6.427118	207.1591	122199.3359375	439362.90625	null	[M+H]+	M + 0	similar chromatogram in higher mz_16; similar chromatogram in higher mz_14	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	256.2221	206.99504:42177 207.15909:167269 207.17514:2665 207.99826:2960 208.16255:12097 208.20988:2086 208.99538:16264 209.97685:2229 209.99298:3236 210.9904:3166 211.09386:3569 211.97711:13719	
16	Unknown	829	6.061558	6.178463	6.37597	229.141	115478.421875	417813.15625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.6174	229.11826:15045 229.14104:139292 230.10222:4582 230.14439:14316 232.04919:13670 232.19069:18932 232.23979:2365 234.01878:4393 234.02654:8293	
17	Unknown	840	6.163826	6.258914	6.492952	243.0877	171807.796875	659417.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	202.7463	243.03197:4744 243.08772:203230 244.0506:2322 244.08377:2936 244.09108:23079 245.13876:6018 246.02602:3068 247.01367:3634 247.14404:10249 247.40326:2154 248.02164:32621	
18	Unknown	841	6.127272	6.266268	6.434432	163.039	75372.390625	605020.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.84019	162.606:1974 163.02751:5383 163.03899:70779 163.06046:5991 163.0755:3688 163.12303:12288 163.13303:4631 164.04265:5670 164.98447:7633 165.05435:3883 165.0659:3612 165.09076:3290 166.98482:3341 167.10699:3848	
19	Unknown	892	6.383238	6.639212	6.79281	341.2435	150819.34375	725259.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.80032	341.24353:171906 342.24698:30465 343.24973:2798 344.22809:3619 345.18829:8141	
20	Unknown	932	6.697727	6.931758	7.231615	202.2166	100333.6953125	511147.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2006.674	201.99281:24658 202.21655:117814 203.02252:6101 203.21976:15098 204.07166:9204 205.3047:2452 205.98721:13692 206.995:24181 207.17406:3337	
21	Unknown	932	6.843993	6.931758	7.12191	275.055	117961.1796875	636577.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	202.7337	275.05496:135171 275.11087:3433 276.05823:17152 277.17953:2712 277.62653:3023 278.95395:23191	
22	Unknown	960	6.909815	7.136537	7.290172	205.1434	73322.0234375	337002.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1466.44	205.14342:88818 205.98714:11755 206.01923:3161 206.14682:9303 206.99504:22650 208.99544:11184 209.07832:3739 210.10919:3176	
23	Unknown	961	7.056093	7.1439	7.253605	227.1254	212437.453125	979893	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.6804	227.12538:224200 227.96904:4335 228.12871:27440 229.11826:15372 231.09668:2243 231.15916:3050 232.04932:7924	
24	Unknown	976	7.173108	7.253605	7.407253	275.0551	68788.7890625	444551.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	89.9099	274.88095:2639 275.05515:70099 276.05838:13305 278.95392:16732 279.1593:6099	
25	Unknown	1013	7.239042	7.524158	7.765555	325.2487	367343.8125	1471471.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	460.3699	325.24869:435441 326.25208:86681 327.00827:20774 327.21436:5097 327.25528:6479 329.00549:23935	
26	Unknown	1013	7.319376	7.524158	7.699685	326.2521	74730.1796875	274355.6875	null	[M+H]+	M + 1	isotope of 25	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1494.604	326.25208:86681 327.00827:20774 327.21436:5097 327.25528:6479 329.00549:23935 331.0025:6097	
27	Unknown	1013	7.290172	7.524158	7.743679	347.2307	236230.65625	904959.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	279.7491	347.23068:283458 348.23401:53779 348.43707:2503 348.99072:4660 349.23785:4065 350.98779:5771	
28	Unknown	1027	7.553413	7.626548	7.780138	213.1461	152984.28125	769236.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.1158	212.85335:2572 213.14613:185108 213.97427:4724 214.14954:22151 214.18015:12594 216.07181:3515 216.08699:4044 217.10341:4244 217.9864:3487 218.10249:6999	
29	Unknown	1042	7.407253	7.736253	7.999555	259.06	6262615.5	28706436	null	[M+H]+	M + 0	similar chromatogram in higher mz_32; similar chromatogram in higher mz_33	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9013.308	259.00726:4344 259.01099:4615 259.02283:6946 259.02582:5738 259.02908:6181 259.03223:8064 259.03558:7212 259.03867:11019 259.04153:17877 259.05997:6829096 259.0741:20301 259.08078:14751 259.0842:10645 259.08694:7183 259.09717:2806 259.09988:7795 259.1026:2186 259.10629:5329 259.10938:3963 259.11914:4053 259.1218:3756 259.12494:2577 259.12836:3273 259.13095:2343 259.54456:6599 259.56824:2648 259.60483:3724 260.02194:4836 260.04858:2931 260.05127:3323 260.05435:4927 260.06332:1071783 261.0665:55655 262.06708:7982 262.98132:4675	
30	Unknown	1042	7.436457	7.736253	7.926414	260.0633	974275.9375	4393033.5	null	[M+H]+	M + 1	isotope of 29	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19485.52	259.56824:2648 259.60483:3724 260.02194:4836 260.04858:2931 260.05127:3323 260.05435:4927 260.06332:1071783 261.0665:55655 262.06708:7982 262.98132:4675	
31	Unknown	1042	7.538787	7.736253	7.933722	281.042	67710.3359375	245923.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1354.207	281.04202:77415 282.04514:11943	
32	Unknown	1042	7.509604	7.736253	7.948397	345.0056	185928.046875	875342.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3718.561	344.98157:3018 345.00555:182977 345.08807:6055 346.00916:30368 347.00586:56233 347.23047:3742 348.00211:5248 348.01099:5354 349.00098:19318 350.00504:5183	
33	Unknown	1042	7.516852	7.736253	7.970288	373.0005	75082.53125	346866.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1501.651	372.54559:10526 373.00052:76382 373.04684:3653 373.07697:11158 373.21982:4450 373.487:2466 374.00357:13053 375.00092:22297 375.07224:3148 376.0054:2947 376.3013:2563 376.99628:5916	
34	Unknown	1048	7.706998	7.780138	7.933722	149.0233	580782.5625	2851593.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_35; similar chromatogram in higher mz_36; similar chromatogram in higher mz_37	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.9131	148.95406:5594 148.9743:90228 149.01865:11720 149.01976:12584 149.0233:632539 149.04758:3932 149.05974:3914 149.97215:21176 150.02664:50735 150.04616:2764 150.9697:34591 151.07524:2554 151.11169:7858 151.97025:2817 152.04735:13820 152.06201:8815 152.96724:7759 153.06593:9848 153.09096:4179 153.12738:12280 153.9789:10640	
35	Unknown	1048	7.655853	7.780138	7.9191	177.0546	242066.125	1006009.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	261.8694	176.58665:2553 176.96922:14365 176.98903:2941 177.0338:15466 177.05457:286512 177.09099:2728 177.64279:2042 177.96725:4606 177.99222:40827 178.05798:31528 179.00002:11556 179.05872:2542 180.11522:2474 180.97836:10757 181.00047:19805 181.04945:18224 181.06131:2410 181.06407:2106 181.08289:2836 181.12225:4313 181.42645:2193	
36	Unknown	1048	7.699685	7.780138	7.875267	223.0964	72498.96875	273794.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	57.8362	222.99088:5085 223.09641:95098 224.09975:6678 224.12851:2557 225.00423:3312 225.14856:4649 226.09792:2937 226.49995:2362 227.12473:4559	
37	Unknown	1048	7.582716	7.780138	7.941033	245.0784	265417.5625	1127116.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	258.8091	245.07837:308702 245.11378:2415 246.08176:35623 246.38893:2465 247.08076:2963 248.02151:28226 248.49506:3198 248.83873:2510 250.02217:6918	
38	Unknown	1065	7.780138	7.904467	8.006857	158.154	119292.765625	487713.09375	null	[M+H]+	M + 0	similar chromatogram in higher mz_39	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.4458	157.97464:58816 158.08125:14451 158.15396:135648 158.97223:7810 158.99651:88868 159.01341:3889 159.15739:13155 159.97012:24319 159.98039:2218 159.99963:5033 160.98982:3593 161.05981:3269 161.09624:7701 161.96725:4688 162.07603:9927 162.1123:2862 162.98932:2561 163.03908:8089 163.0607:5176 163.07568:4116 163.12297:10853 163.133:6031	
39	Unknown	1065	7.743679	7.904467	7.970288	351.2143	68032.6015625	228516.90625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.71334	350.98703:4105 351.21429:73510 351.44235:2634 352.21777:18786 352.98523:2546 352.99905:4913 354.94006:4611 355.07034:3244 355.36801:4169	
40	Unknown	1066	7.699685	7.911938	8.087308	219.1492	87193.1171875	589513	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	73.90408	218.99513:19599 219.01778:6378 219.14923:95777 219.17468:2695 220.04929:49784 220.15237:12300 220.99545:3754 221.05249:2410 221.1172:5188 222.11224:5504 223.09785:2776 223.97733:4291	
41	Unknown	1067	7.69242	7.9191	8.153152	274.2741	147885.78125	772396.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2957.716	274.27408:155241 275.20084:11835 275.2774:25429 277.17703:2312 278.95374:14593 279.16049:5067	
42	Unknown	1085	7.706998	8.050736	8.255518	516.3744	102701.1875	691895.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2054.024	516.37439:106707 517.37793:28176 518.37799:3079 519.86163:3530 521.17969:3674 521.32983:11072	
43	Unknown	1087	7.780138	8.065365	8.372537	340.3576	122304.625	806302.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2446.093	340.3576:134557 341.36087:28760 342.36496:3575 344.22943:3193 344.98532:3909 345.08752:4280	
44	Unknown	1091	8.021535	8.094668	8.306715	255.1592	72910.21875	253834.578125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	154.1387	255.15923:86044 255.96394:6255 256.16284:10100 256.26367:9656 256.96445:5016 258.00354:12599 259.06024:20133 260.02133:4718 260.06293:2987	
45	Unknown	1097	7.838692	8.138514	8.328655	560.4009	61325.23046875	394008.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1226.505	560.40094:67081 560.91437:3250 561.40387:16486 562.40649:2958 565.35577:8724	
46	Unknown	1101	7.984965	8.167817	8.357912	180.1746	81788.4375	275797.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_47; similar chromatogram in higher mz_48; similar chromatogram in higher mz_49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1635.769	180.17462:98332 180.30624:2021 180.97845:11827 181.00053:24017 181.08324:3476 181.15862:12342 181.1781:14574 182.99599:11180 183.13782:4040 185.11478:16604 185.15346:3190	
47	Unknown	1101	7.948397	8.167817	8.29941	226.1801	355549.28125	1200396.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7110.986	226.18007:435348 227.10416:7632 227.18343:57033 227.74574:2339 228.18687:5810 228.19576:93194 229.11832:18418 229.14359:8071 229.19901:17858 230.1021:2585 230.24783:3166	
48	Unknown	1101	7.926414	8.167817	8.292089	244.1906	213227.78125	731804.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	420.1905	244.15437:2129 244.19064:260153 244.26338:4156 245.07809:5318 245.19403:33556 247.00426:4107 247.01303:3328 248.02155:35461 249.0251:2406 249.18486:10352	
49	Unknown	1101	7.941033	8.167817	8.277509	266.1726	410080.59375	1354459.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8201.612	266.17264:494124 267.17593:54680 268.10394:13843 268.99911:2979 269.93597:2493 270.0036:7285	
50	Unknown	1106	8.094668	8.204375	8.321342	353.2299	82884.296875	418369.90625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	29.05618	353.22992:99214 354.23318:21798 355.07071:3671 355.36801:3732 356.35144:4301	
51	Unknown	1108	8.021535	8.218953	8.409105	228.1958	357359.28125	2058558.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	576.6693	228.1958:408236 228.20621:2279 228.20764:2331 229.1183:16859 229.14334:2800 229.17979:12066 229.19913:56105 232.04919:16574	
52	Unknown	1108	8.065365	8.218953	8.372537	250.1777	102616.2578125	680244.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	95.49303	250.02115:5701 250.17775:112625 251.12485:5094 251.18106:15646 251.20024:5587 252.0175:4540 253.14357:33325 254.14717:6013	
53	Unknown	1108	7.9191	8.218953	8.6212	282.2039	319387.96875	1606997.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6387.759	281.97806:3001 282.20395:368817 283.20724:49480	
54	Unknown	1110	7.941033	8.233592	8.540755	342.3733	176172.6875	1096500.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3523.454	342.13678:11710 342.37329:178897 343.37653:39930 344.37946:4847 344.98425:5499 345.08652:4656 345.39044:2530 346.01022:3275	
55	Unknown	1123	8.248373	8.328655	8.409105	183.1016	78880.203125	309924.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	51.13329	182.99611:11286 183.10164:103022 183.13795:6045 184.10492:9951 185.11476:10784 186.99547:7027 187.00537:3571 187.04576:2626 187.09676:2773 188.0918:4783	
56	Unknown	1123	8.109252	8.328655	8.474934	225.1962	83625.8046875	421307.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.88145	225.00443:4821 225.10925:3792 225.1488:5090 225.19618:98147 226.12273:14908 226.18062:3492 226.19949:13303 227.10474:2114 227.18298:2416 227.96884:5126 228.12428:1999 228.19583:18031 229.11823:22318 229.19922:3723 230.10155:3096	
57	Unknown	1127	8.153152	8.357912	8.533485	449.2214	247456.0625	872130.375	null	[M+H]+	M + 1	isotope of 59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4949.121	449.22141:307577 450.22324:49430 451.22577:7128 451.67667:2799 453.17331:781798 454.1767:167547	
58	Unknown	1128	8.167817	8.365223	8.445673	431.1916	94207.609375	314570.0625	null	[M+H]+	M + 0	similar chromatogram in higher mz_59; similar chromatogram in higher mz_60; similar chromatogram in higher mz_62; similar chromatogram in higher mz_63	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1884.152	430.8812:2276 431.19159:115018 432.19467:25417 432.27963:3223 433.19559:4993	
59	Unknown	1128	8.058104	8.365223	8.591951	448.218	1109893	4096252	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	855.4002	448.19009:4070 448.19623:8109 448.21796:1297077 449.22137:295541 450.22366:48020 451.22562:6784 453.15277:3523 453.17334:801412 453.19022:5772	
60	Unknown	1128	8.109252	8.365223	8.584753	453.1733	664457.875	2437711.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	339.613	453.15277:3523 453.17334:801412 453.19022:5772 454.17676:185846 455.17935:29282	
61	Unknown	1128	8.167817	8.365223	8.504182	454.1768	147001.84375	514026.4375	null	[M+H]+	M + 1	isotope of 60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2940.037	454.17676:185846 455.17935:29282	
62	Unknown	1128	8.131257	8.365223	8.555377	476.2492	202147.015625	733369.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4042.94	476.24921:247314 477.25275:69545 478.2562:6962	
63	Unknown	1128	8.189696	8.365223	8.48224	490.2649	71701	247553.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1434.02	490.26489:84518 491.26825:18778 491.32034:13231 492.271:2546 492.32224:5225 494.4567:2600	
64	Unknown	1133	8.153152	8.401792	8.48956	223.0637	186483.1875	719473.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	175.1042	222.991:3728 223.02737:31341 223.06372:213263 223.97708:3850 224.02698:5979 224.06354:27945 225.00677:13045 225.04283:17476 225.0605:18661 225.09116:3401 225.149:3829 225.19633:20327 226.98486:2996 227.02202:4495 227.03862:3191	
65	Unknown	1133	8.335975	8.401792	8.635827	263.0563	95107.9453125	405495.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	188.0897	262.9592:4180 262.98145:12578 263.05627:107381 264.05511:10784 264.06094:3891 265.05322:10417 266.17288:6860	
66	Unknown	1133	8.080459	8.401792	8.540755	486.3638	65858.65625	468829.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1317.173	486.36383:66202 487.36691:15730 490.26474:15432 491.31931:13361	
67	Unknown	1146	8.167817	8.496919	8.694345	530.3903	66896.859375	449936.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1337.937	530.39032:70681 531.39294:14743 535.34546:13241	
68	Unknown	1148	8.182388	8.511497	8.650454	271.1878	88302.8203125	449896.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_69; similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.1248	271.18781:93747 272.19104:14407 272.93674:10328 274.91669:2366 275.16138:4417 275.20041:8055 275.51709:2685	
69	Unknown	1149	8.314076	8.518808	8.679758	279.2318	211185	824147.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	154.3885	278.95386:14343 279.15909:5218 279.23184:252645 280.23511:53938 280.95392:3799 283.17487:4012	
70	Unknown	1149	8.350645	8.518808	8.584753	297.2424	122876.375	418847.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.59652	297.07401:7717 297.23193:2388 297.24237:156799 297.28955:3808 298.24557:26830 299.07483:4412 299.1604:2771 299.2493:3049 301.13928:2887 301.21619:4829	
71	Unknown	1149	8.29941	8.518808	8.591951	333.2635	103062.203125	356712.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2061.244	333.20358:4919 333.26355:126073 334.26672:21505 335.06427:5445 335.22049:4312 337.23688:4439 338.18192:2331	
72	Unknown	1149	8.29941	8.518808	8.584753	355.2455	269357.15625	948453	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.23852	354.93964:5681 355.07013:6342 355.24548:311273 355.3681:6172 356.2262:2233 356.23712:2834 356.24884:65837 357.06683:2264 357.25159:7215	
73	Unknown	1150	8.460348	8.526122	8.730904	327.0081	88297.5234375	770384.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.79503	327.00809:85913 327.20206:3362 328.0112:9407 329.00519:85620 329.35217:3750 330.00812:9128 331.00217:31220	
74	Unknown	1150	8.452987	8.526122	8.613887	329.0052	84435.890625	535537.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	27.50061	329.00519:85620 329.35217:3750 330.00812:9128 331.00217:31220 333.20312:3316 333.26358:107665	
75	Unknown	1150	8.445673	8.526122	8.577325	377.2294	69777.2265625	285480.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	38.3202	377.22931:76084 378.233:15042 378.32159:4705	
76	Unknown	1159	8.401792	8.591951	8.694345	517.2281	87992.3046875	289952.09375	null	[M+H]+	M + 0	similar chromatogram in higher mz_77; similar chromatogram in higher mz_79; similar chromatogram in higher mz_81; similar chromatogram in higher mz_82; similar chromatogram in higher mz_83	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1759.846	517.22809:104649 518.23108:23717 519.2356:5125	
77	Unknown	1159	8.350645	8.591951	8.745537	534.2545	1213222.5	4239628	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1119.929	534.21777:8261 534.25446:1470350 534.28314:8560 534.29803:4744 535.25806:376725 536.26031:67490 537.26318:9504 539.2099:659512	
78	Unknown	1159	8.372537	8.591951	8.72359	535.2581	313321.78125	1083607.5	null	[M+H]+	M + 1	isotope of 77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6266.436	535.25806:376725 536.26031:67490 537.26318:9504 539.2099:659512 540.21326:170378	
79	Unknown	1159	8.335975	8.591951	8.833306	539.2099	531193.625	1897827.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10623.87	539.2099:659512 540.21326:170378 541.21558:32899	
80	Unknown	1159	8.431045	8.591951	8.687021	540.2133	134764.5	452425.90625	null	[M+H]+	M + 1	isotope of 79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2695.29	540.21326:170378 541.21558:32899	
81	Unknown	1159	8.409105	8.591951	8.730904	562.2858	183941.171875	613075.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3678.823	562.28583:242233 563.28912:60094 564.29095:11290 565.7616:2335	
82	Unknown	1159	8.401792	8.591951	8.687021	576.3011	61772.9609375	211020.234375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1235.459	576.30109:68691 576.87933:2575 577.30432:13615 578.30847:3594 578.4317:2311 579.36877:3281 580.33954:2583	
