PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
41	Unknown	1065	7.817101	7.904865	7.970686	351.2145	161847.40625	555709.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	67.61128	350.98724:8725 351.21451:188464 352.21783:34429 352.99957:4642 354.9408:4596 355.07047:6307	
42	Unknown	1066	7.670836	7.912338	8.043823	219.1492	79360.8984375	505456.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	63.46239	218.99507:15809 219.10126:3381 219.14922:80039 219.17477:4143 220.04926:46283 220.15237:12877 220.99538:5325 221.11783:4539 222.11241:5280 222.99059:3450	
43	Unknown	1073	7.700085	7.963373	8.219348	244.2634	113001.140625	744715.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2260.023	244.26344:130680 245.07835:9794 245.1134:3372 245.26663:15155 247.01294:2998 248.02139:23989	
44	Unknown	1082	7.787848	8.029202	8.255934	230.2479	140849.046875	773205.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2816.981	230.1021:3665 230.24788:150583 231.2511:20233 232.04901:18249 233.95929:2927 234.01915:2951 234.0262:4299 234.39275:2245 235.16943:5639	
45	Unknown	1084	7.912338	8.043823	8.212037	516.3745	90211.4140625	605651.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1777.676	516.37451:88107 517.37775:22366 518.06396:2728 518.80951:2959 521.33008:17129	
46	Unknown	1085	7.802523	8.051137	8.314487	340.3575	165559.8125	1185189.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.8355	340.35754:188775 341.22989:3914 341.36081:39750 342.36435:7076 344.98401:3327 345.08743:9254	
47	Unknown	1091	8.029202	8.095067	8.190097	255.1592	67363	239567.078125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.3408	255.15919:85162 256.16238:7091 256.26352:4387 256.96445:4571 258.00381:4908 259.0603:15429 259.12866:3971 259.16928:3578 260.02142:6175	
48	Unknown	1101	8.007255	8.168215	8.336371	180.1746	87931.578125	287820.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_50; similar chromatogram in higher mz_51	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1758.632	180.17459:103211 180.97833:16769 181.00044:36367 181.08293:3985 181.15846:15906 181.17789:10889 182.99588:13016 183.30479:2562 183.74258:2282 185.11462:17182	
49	Unknown	1101	7.9488	8.168215	8.29981	226.18	373300.84375	1267523.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	679.0524	226.17999:437409 227.10426:6056 227.1248:4949 227.16463:2849 227.17561:2094 227.18332:66655 228.0863:3298 228.19569:57416 229.11824:20453 229.1433:11818 229.1989:9268 230.24762:11816 230.39874:2423	
50	Unknown	1101	7.9488	8.168215	8.292497	244.1906	217976.96875	742954.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	386.6667	244.1906:258772 244.20004:2842 244.26334:6332 245.07857:3860 245.11359:2578 245.19391:30322 247.91341:2431 248.02133:24352 249.18433:3372	
51	Unknown	1101	7.985363	8.168215	8.285189	266.1725	380656.84375	1259663.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7613.137	266.17255:438044 266.18259:4003 267.17587:54292 268.10397:16065 268.18027:3213 270.00284:4213	
52	Unknown	1106	7.978007	8.20477	8.321749	353.23	170050.609375	820389.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.08626	353.23004:187088 354.2334:36300 354.9389:2887 355.06982:4763 356.35162:4351	
53	Unknown	1107	7.963373	8.212037	8.314487	295.2268	64289.2421875	290855.65625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	21.9289	295.15131:3072 295.22684:73541 296.23035:14229 297.07556:6549 297.1131:2658	
54	Unknown	1108	7.999942	8.219348	8.416925	228.1957	264375.3125	1484741.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_57; similar chromatogram in higher mz_55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	226.3668	227.97012:2473 228.19574:311448 229.11821:26535 229.17973:16617 229.19911:43581 229.67645:2416 230.10242:3151 230.12152:4501 230.18317:3881 230.24796:4393 232.04907:22020	
55	Unknown	1108	7.970686	8.219348	8.54846	282.2039	204932.25	1015676.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4098.645	282.20389:251628 283.17484:2338 283.20718:40986 284.21054:3075	
56	Unknown	1108	7.985363	8.219348	8.438768	342.3731	164483.625	1046612.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3289.673	342.13651:8805 342.37311:179320 343.3764:40540 344.2287:3227 344.37881:4897 344.98499:2350 345.08691:13479 346.08817:3456	
57	Unknown	1109	8.021932	8.226668	8.53388	250.1777	63943.0859375	440959.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1278.862	250.02193:9759 250.1777:75748 250.99945:2781 251.09856:3051 251.12543:3262 251.18088:7817 251.20079:4851 252.20438:2961 252.3744:2569 253.10535:2499 253.14349:28364	
58	Unknown	1123	8.116959	8.329053	8.482636	225.1962	77004.015625	388910.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.98272	225.14842:3545 225.19623:83241 226.12259:9911 226.18027:6461 226.19948:11909 227.12544:4131 228.19597:19163 229.11861:20296 229.1996:3732 230.10205:3326	
59	Unknown	1128	8.190097	8.36562	8.475327	431.1914	94873.9296875	326710.21875	null	[M+H]+	M + 0	similar chromatogram in higher mz_60; similar chromatogram in higher mz_62; similar chromatogram in higher mz_64; similar chromatogram in higher mz_65; similar chromatogram in higher mz_66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1897.479	431.19138:99942 432.19489:25350 432.28021:2851 433.19598:6053	
60	Unknown	1128	8.212037	8.36562	8.504579	448.2178	910545.1875	3216706.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18210.9	448.2178:1102440 449.22122:243732 450.22345:27898 453.17322:908007	
61	Unknown	1128	8.153526	8.36562	8.482636	449.2212	197743.453125	677002.0625	null	[M+H]+	M + 1	isotope of 60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3954.869	449.22122:243732 450.22345:27898 453.17322:908007 454.17661:185186	
62	Unknown	1128	8.095067	8.36562	8.599657	453.1732	738204.4375	2679376.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	559.1329	453.17322:908007 454.17661:185186 455.17853:28268 456.17972:5541	
63	Unknown	1128	8.160842	8.36562	8.46801	454.1766	158047.484375	546743.25	null	[M+H]+	M + 1	isotope of 62	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3160.95	454.17661:185186 455.17853:28268 456.17972:5541	
64	Unknown	1128	8.153526	8.36562	8.504579	476.2491	221144.671875	765807.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4422.894	476.24908:265658 476.30573:2602 477.2525:70326 478.25482:9799 478.73331:3292	
65	Unknown	1128	8.226668	8.36562	8.497313	490.2648	88579.8203125	307510.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1771.596	490.2648:110753 491.26831:33152 491.31863:8544 492.27237:5402 492.32297:3660 493.92606:2561	
66	Unknown	1128	8.20477	8.36562	8.44607	552.2654	64666.625	206573.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1293.333	552.16193:3159 552.26538:86142 553.26898:23854 554.27209:4129 554.70813:3457	
67	Unknown	1133	8.329053	8.402188	8.54846	223.0636	161323.671875	658821.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.9171	223.02727:23702 223.06364:196847 223.12869:3050 224.06331:27397 224.1274:3164 225.00694:6690 225.04294:13103 225.06026:19607 225.14903:4020 225.19618:18809 227.0415:2425 227.12473:3632 227.12846:2743 227.71663:2437	
68	Unknown	1134	8.20477	8.409512	8.504579	263.0561	75754.7109375	282704.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	150.7297	262.98135:9119 263.05612:86954 263.12497:4391 264.05557:8865 265.05286:10839 267.12091:2764	
69	Unknown	1148	8.402188	8.511891	8.628908	271.1879	95485.1875	485860.09375	null	[M+H]+	M + 0	similar chromatogram in higher mz_70; similar chromatogram in higher mz_74; similar chromatogram in higher mz_75; similar chromatogram in higher mz_77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	146.1795	271.18793:103646 272.19107:11911 272.93677:7950 273.16736:3605 273.69922:2596 274.42404:2679 275.04486:2733 275.20059:20151 275.92822:2156	
70	Unknown	1149	8.314487	8.519207	8.694736	279.2318	378981.25	1472041.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_72; similar chromatogram in higher mz_73	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	432.9093	278.95398:13289 279.09332:3458 279.1597:4232 279.23178:458338 279.24265:5033 280.23499:86842 280.95425:3575 281.23874:5112 283.17496:5691 283.20575:4320	
71	Unknown	1149	8.329053	8.519207	8.585154	280.235	73763.8515625	259306.5	null	[M+H]+	M + 1	isotope of 70	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3.892386	280.23499:86842 280.95425:3575 281.23874:5112 283.17496:5691 283.20575:4320	
72	Unknown	1149	8.351042	8.519207	8.585154	297.2423	225564.171875	758995.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	86.52612	297.07431:5807 297.24234:274314 297.28989:4401 298.24573:58356 299.07462:2633 299.24869:6376 301.13968:4026 301.21585:12943	
73	Unknown	1149	8.314487	8.519207	8.614282	315.2529	77842.9453125	249951.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1556.859	315.25293:94753 316.25632:18457 317.21103:4303 319.2269:18602 320.06659:19287 320.23059:3321	
74	Unknown	1149	8.307125	8.519207	8.745932	333.2635	187457.890625	671724.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3749.158	333.02084:2197 333.20309:4953 333.26349:233856 334.26669:43394 335.06342:2781 335.22119:5208 335.27008:3282 337.23703:6080 338.24255:2324	
75	Unknown	1149	8.314487	8.519207	8.585154	355.2454	490245.6875	1684230	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	310.0787	354.94012:3325 354.98206:2547 355.06955:3325 355.24539:597663 355.36783:6748 356.24875:113542 357.25067:10770	
76	Unknown	1149	8.307125	8.519207	8.585154	356.2487	92337.265625	320509.40625	null	[M+H]+	M + 1	isotope of 75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1846.745	356.24875:113542 357.25067:10770 360.95715:4300	
77	Unknown	1149	8.292497	8.519207	8.585154	387.1827	76635.1015625	270645.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1532.702	387.16824:9186 387.18274:92700 388.18567:18108 388.2843:5095 389.0094:2399 389.18307:32131 390.18857:3223 391.17889:12253 391.20868:5139 391.28455:4897 392.18127:2921	
78	Unknown	1150	8.424176	8.526522	8.577713	377.2293	144292.671875	586296.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	65.46088	377.22934:156157 378.2326:33343 378.32144:19146 379.23489:6710 379.3255:3811	
79	Unknown	1159	8.409512	8.592352	8.804435	517.2278	89762.046875	304769.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_80; similar chromatogram in higher mz_82; similar chromatogram in higher mz_84; similar chromatogram in higher mz_85; similar chromatogram in higher mz_86; similar chromatogram in higher mz_87	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1795.241	517.22778:114498 518.23108:25283 519.23566:6062	
80	Unknown	1159	8.431443	8.592352	8.833689	534.2543	1022405	3678268.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1270.511	534.25427:1244181 534.28131:5855 534.70038:3324 535.25781:327596 536.26013:61528 537.2641:4774 538.74188:3056 539.20966:753354	
