PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	666	4.79657	4.986768	5.213447	240.1929	86593.5859375	374157.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1731.872	240.01668:5664 240.19289:94927 241.14296:3400 241.1963:14843 245.07445:2563	
11	Unknown	674	4.85508	5.045227	5.271958	198.1848	69851.3125	309134.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	22.75154	198.07585:8350 198.18483:75698 199.1882:8027 200.09123:19774 200.20074:13117 201.02353:6494 201.09499:2803 201.99246:16066 202.9926:4415 203.02229:13917	
12	Unknown	674	4.774625	5.045227	5.345085	216.1954	90488.953125	426174.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.27737	216.0863:16687 216.19545:105489 217.10721:5270 217.19868:10975 217.98636:2812 218.10197:30651 218.13841:5065 218.20116:12186 218.2036:17583 218.21098:2670997 218.22247:8728 218.58548:3058 218.99449:5486 219.01718:16571 219.1386:2559 219.20738:6560 219.21432:345152 220.04872:77640 220.21323:2910 220.21808:22032 220.99504:3780 221.05234:5195 221.11679:11745	
13	Unknown	675	4.81851	5.052663	5.250008	188.2006	204017.71875	1009369.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	440.0211	187.70116:2375 187.97653:2915 188.09143:9526 188.12805:3103 188.20064:235010 189.20403:31506 190.00035:6748 190.10715:3082 191.02255:14622 191.10689:4830 191.97107:4135 191.99634:3086 192.96138:5137 192.97951:2856 193.08632:3354 193.12196:6476	
14	Unknown	686	5.030608	5.13304	5.491365	174.185	1129205.125	5089200.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2713.679	173.96078:52145 173.97212:5427 173.99734:3470 174.07585:24565 174.175:3204 174.17746:4476 174.17976:7773 174.185:1347918 174.19196:5095 174.19872:3625 174.57527:2156 174.96858:111819 175.02789:2779 175.04483:27591 175.11162:7891 175.11951:2244 175.1823:4837 175.18837:150062 175.97192:4546 175.99654:4445 176.04655:2307 176.09152:31767 176.19176:7069 176.96896:26242 176.98419:3416 176.98895:12655 177.00677:5007 177.03354:128317 177.04259:3160 177.09099:4413 177.12733:3937 177.96661:6049 177.99203:115804 178.03751:5033 178.9642:8363 178.9946:4026 179.00012:4026 179.10651:11598	
15	Unknown	686	4.92821	5.13304	5.374338	175.1884	119701.640625	521605.21875	null	[M+H]+	M + 1	isotope of 14	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2394.033	174.96858:111819 175.02789:2779 175.04483:27591 175.11162:7891 175.11951:2244 175.1823:4837 175.18837:150062 175.97192:4546 175.99654:4445 176.04655:2307 176.09152:31767 176.19176:7069 176.96896:26242 176.98419:3416 176.98895:12655 177.00677:5007 177.03354:128317 177.04259:3160 177.09099:4413 177.12733:3937 177.96661:6049 177.99203:115804 178.03751:5033 178.9642:8363 178.9946:4026 179.00012:4026 179.10651:11598	
16	Unknown	688	4.90628	5.147618	5.271958	520.3322	120152.6171875	580001.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	185.2502	520.33221:126154 520.68671:3488 521.33588:30225 522.3382:5346 524.27539:4390 524.30011:2256 524.42383:2901 525.28723:24775	
17	Unknown	718	5.154932	5.367032	5.469422	564.3583	110649.2109375	461226.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.5219	564.35834:138769 565.36194:36894 566.36371:4504 569.31372:20836	
18	Unknown	719	5.184186	5.374338	5.491365	232.1904	60975.52734375	239804.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1219.51	232.04895:25926 232.1904:64304 233.069:2890 233.19356:6690 233.98172:3521 234.01889:4455 235.01364:6229 235.035:2507 235.133:4084 235.20563:3391 236.02118:34492 237.14774:3528	
19	Unknown	744	5.264642	5.557302	5.930177	234.206	998832.125	4266352	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19976.64	233.73599:2288 234.19585:5933 234.20599:1157512 234.21457:10188 234.21858:5796 235.0136:13289 235.1328:4059 235.16919:4000 235.20932:141949 236.02107:40121 236.20969:5122 236.2131:4736 237.10866:5389 237.14838:6879 238.02162:27392 238.11154:2541 238.50731:2583 239.01936:6743 239.08852:9561 239.12761:7992 239.14801:5055	
20	Unknown	744	5.462157	5.557302	5.710763	235.2093	125671.4609375	536634.5	null	[M+H]+	M + 1	isotope of 19	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	120.9232	235.0136:13289 235.1328:4059 235.16919:4000 235.20932:141949 236.02107:40121 236.20969:5122 236.2131:4736 237.10866:5389 237.14838:6879 238.02162:27392 238.11154:2541 238.50731:2583 239.01936:6743 239.08852:9561 239.12761:7992 239.14801:5055 240.01744:3535	
21	Unknown	744	5.352458	5.557302	5.703452	608.3845	86135.40625	339466.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1722.708	608.38446:100211 608.74866:2784 609.38812:25649 610.3902:4343 613.34058:17421	
22	Unknown	762	5.557302	5.688823	5.798527	295.1512	113060.53125	1121659.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	33.18415	294.68063:2168 295.11481:9590 295.15121:109803 296.0668:3185 296.15466:19082 297.0744:3087 297.13043:10066 297.16724:4835 298.16486:2497 299.07452:3029 299.10999:8740 299.1474:2822	
23	Unknown	765	5.593747	5.710763	5.944798	273.1669	196809.796875	1910612.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	152.6908	272.9371:6006 273.13022:4613 273.1669:228042 274.17001:20359 276.18008:2842 277.10434:3873 277.14066:3813	
24	Unknown	766	5.520617	5.718127	5.944798	185.1146	77923.2109375	1134652.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.22318	184.99564:2184 185.08075:4114 185.11459:84111 186.11789:5922 186.22223:2365 186.59554:2902 186.99219:2924 186.99541:2851 187.00525:3379 187.09631:3697 188.09151:8698 189.09019:3169 189.12708:3415 190.00058:7726 190.10718:3706	
25	Unknown	768	5.520617	5.732712	5.966758	652.4104	64786.5859375	240593.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1295.732	652.4104:71698 653.41357:21270 654.00848:5778 654.41772:7091 656.93445:34896 657.36554:7711	
26	Unknown	780	5.710763	5.82047	6.017933	313.1617	101740.4609375	932135.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	23.39975	313.16168:111775 314.16501:13521 314.69711:2288 315.17877:2961 315.2272:5074 316.17456:4381 316.2114:5796	
27	Unknown	797	5.754697	5.944798	6.164207	232.2266	61695.46484375	253804.296875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1233.909	232.04875:27103 232.22661:72281 233.15305:4985 233.22964:8441 233.70625:2277 233.94165:2106 234.01857:4611 235.01308:7526 235.13316:4376 235.16855:4630 236.02112:45500 237.02437:3855 237.10851:7068 237.14828:5695	
28	Unknown	821	5.930177	6.120373	6.332417	331.2587	113308.8359375	399536.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2266.177	331.00156:5271 331.17221:24936 331.25867:136401 332.06296:2202 332.17596:3979 332.20627:4908 332.26199:24442 333.16711:4580 334.1853:6137 334.22156:6903 335.06363:3072 335.1459:12708 336.2016:6078	
29	Unknown	828	6.098383	6.17152	6.32511	207.1586	76022.5625	277975.03125	null	[M+H]+	M + 0	similar chromatogram in higher mz_30	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	149.8352	206.99457:12333 207.00758:4806 207.13809:4979 207.1586:82412 207.16736:2046 208.0976:2644 208.16193:4467 208.9949:16092 209.07724:4733 209.11679:17376 209.15361:2824 210.99091:2539 211.13239:18002 211.97685:3820	
30	Unknown	828	6.039875	6.17152	6.259282	229.1405	126157.09375	473962.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	76.75926	229.03731:2717 229.11781:11116 229.14053:155503 230.14388:21336 231.08299:3178 231.1376:3437 232.04878:30264 233.15309:2158 234.01828:4730	
31	Unknown	841	6.061937	6.266645	6.456748	243.0871	132142.3125	483007.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	154.1827	243.08713:148147 243.15825:3307 244.04909:4452 244.09044:19528 245.11273:4504 245.13829:5076 246.16942:4500 248.02122:9440	
32	Unknown	891	6.551826	6.63235	6.763918	341.243	79545.9765625	353843.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1587.798	341.15656:15165 341.19434:10529 341.24298:78758 342.16034:2578 342.24658:19122 343.17215:7585 344.20856:2923 344.24307:5767 345.15192:4341 345.18762:7182 346.22189:20241	
33	Unknown	899	6.537199	6.690795	6.968699	246.2422	2516777	11380791	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	50335.54	246.22235:5423 246.22488:3376 246.2307:13273 246.24223:2818443 246.25131:19572 246.25612:9580 246.26102:2534 246.26459:5337 246.27649:3521 246.27885:2932 246.28166:2492 247.12798:3208 247.24554:433535 248.02094:8931 248.11273:3007 248.24924:23311 249.10919:5674 249.14822:7079 250.02132:8403 251.12415:13387 251.16386:6065	
34	Unknown	899	6.471377	6.690795	6.880937	247.2455	394232.03125	1718317.625	null	[M+H]+	M + 1	isotope of 33	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7884.641	247.12798:3208 247.24554:433535 248.02094:8931 248.11273:3007 248.24924:23311 249.10919:5674 249.14822:7079 250.02132:8403 251.12415:13387 251.16386:6065	
35	Unknown	908	6.52262	6.756615	6.954077	216.2318	160012.78125	835202	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3200.256	216.071:6324 216.08643:12501 216.15948:4684 216.23181:155996 217.10329:5746 217.10783:3994 217.12245:5036 217.23528:21224 218.10201:26665 218.13832:2682 218.21031:3053 218.99425:4184 219.01707:9520 219.13766:3646 220.04884:97668 220.99533:3087 221.05226:6259 221.11708:11471 221.15356:8354	
36	Unknown	916	6.74203	6.815165	7.02721	244.2267	73117.046875	307417.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	110.6327	244.04858:4854 244.22668:83147 245.11691:3102 245.23006:10600 245.78874:2240 246.24234:68129 247.24562:8222 248.02112:14739 248.11249:4674 248.60298:2330 249.10905:6866 249.14856:8487 249.18433:2763	
37	Unknown	918	6.63235	6.829741	7.056468	203.2195	71027.5546875	321303.28125	null	[M+H]+	M + 1	isotope of 38	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	59.51126	202.99326:3412 203.02226:9455 203.10606:2621 203.14307:4648 203.21378:4010 203.21948:85436 203.99117:2830 204.07121:13098 204.2229:4356 205.1219:5203 205.15787:3553 205.9868:18339 206.10193:4022 206.99469:13352 207.13333:3628 207.13792:7806	
38	Unknown	919	6.756615	6.837063	7.100343	202.2161	566522.6875	2651227.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11322.76	201.99239:18119 202.10669:3974 202.2103:4106 202.21611:596946 203.02237:8891 203.14281:2588 203.21948:75885 204.07135:18252 205.12167:4536 205.98683:14125 206.06882:2788 206.99483:9746 207.10193:3526 207.13759:11896 207.15903:2622	
39	Unknown	960	7.063775	7.136912	7.283183	227.1248	187964.734375	919096	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.36809	227.12479:194455 227.16306:3762 228.12804:23623 229.11783:10770 229.14363:6645 230.10208:5102 231.08337:3591 231.13708:5274 231.15898:5681 232.04884:43872	
40	Unknown	961	6.917513	7.144275	7.290545	262.2371	157117	697815	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3142.34	262.12772:2124 262.16464:2573 262.23712:160734 262.9808:11384 263.12457:4584 263.16397:8882 263.24045:22539 264.16666:2227 265.104:3827 265.14023:16850 265.17957:4504 267.11957:14474 267.15891:16046 267.19516:3099	
41	Unknown	973	7.005482	7.231987	7.327128	289.07	110516.75	435086.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.66765	288.90991:2871 289.07001:120771 290.07336:17911 290.15894:4928 290.19534:3639 291.11957:4120 291.15555:8351 293.1348:6628 293.17224:8708 293.194:2792	
42	Unknown	1013	7.444082	7.524533	7.736627	325.248	230582.5625	908320.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	220.0235	325.16217:15307 325.19977:10202 325.24799:280936 326.16412:4253 326.25134:44548 327.00723:15406 327.1405:5360 327.17773:15714 327.20166:2802 327.21411:4966 327.25458:4561 328.21014:2749 329.00464:17077 329.15662:12583 329.19482:4753 330.22745:6113	
43	Unknown	1013	7.451398	7.524533	7.700058	347.2299	192838.203125	741791.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	315.6287	347.22995:214479 348.20074:4002 348.233:37061 348.98972:4292 349.16217:7036 349.19739:8518 349.23587:3812 350.21765:2582 350.987:4024 351.14014:6258 351.17719:26730 351.21515:6380 352.18094:4947	
44	Unknown	1018	7.444082	7.561098	7.722022	289.0702	132501.015625	498425.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	64.34335	288.90906:3598 289.07016:148128 290.07361:23667 290.19571:4730 290.21115:3894 291.15894:3875 291.19376:4690 293.13519:10457 293.17203:15659	
45	Unknown	1026	7.54652	7.619662	7.765927	213.1456	131879.6875	646203.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	90.99343	213.11177:3382 213.14561:154477 213.97679:4097 214.149:16499 214.17966:7274 215.10243:2823 215.12817:6561 215.16463:2669 216.07123:6427 216.08633:9476 217.10764:6084 217.15823:5240 218.06914:2302 218.10196:24530	
46	Unknown	1043	7.487963	7.744048	8.014552	259.0597	413504.21875	1648500.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8270.084	259.05966:478944 259.11276:2566 259.2562:2406 260.02197:3973 260.06296:61803 260.14862:2949 260.95825:2354 261.06274:3373 262.98077:8895 263.12552:2523 263.16107:4145	
47	Unknown	1047	7.700058	7.773198	7.992612	149.023	342150.6875	1763386.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_48; similar chromatogram in higher mz_49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	129.2914	148.9538:4612 148.97401:120739 149.02303:395107 149.02731:3671 149.0378:2761 149.04752:3745 149.09579:6575 149.13219:4015 149.97186:17543 149.97749:5975 150.02634:28559 150.07544:5377 150.96944:41811 151.02737:3645 151.07501:6721 151.11154:8908 151.14786:3699 152.047:7550 152.06161:8378 152.08531:2148 152.96693:4734 153.05446:10185 153.06543:7445 153.0907:23317 153.12708:10729	
48	Unknown	1047	7.692793	7.773198	7.87564	177.0543	135760.171875	535958.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	153.373	176.96895:14666 176.98897:8515 177.00665:4154 177.03333:9242 177.04271:2679 177.05428:147122 177.09079:6170 177.12697:12513 177.16414:2632 177.96672:5513 177.99193:56062 178.05768:13978 178.96413:3761 178.9848:3622 178.99968:5714 179.10637:16811 179.14279:6808 180.8784:2306 180.97786:17918 181.00012:31129 181.04935:10666 181.06381:3025 181.08266:5157 181.08612:5424 181.12195:13501	
49	Unknown	1047	7.50259	7.773198	7.941408	245.0779	155502.953125	623080.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	122.5982	245.07788:183348 246.08118:22780 246.23322:2531 247.16801:4624 248.02109:12665 249.10896:5978 249.14447:3598 249.14938:2869 249.18466:5251 250.0217:5497	
50	Unknown	1053	7.54652	7.817073	8.087677	274.2735	1864258.875	8725492	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37285.18	274.16446:4632 274.25394:4024 274.2597:14119 274.26334:6435 274.27353:2043414 274.28131:21281 274.2854:6055 274.2897:9419 274.297:3473 274.70346:2343 275.04507:2538 275.27682:348286 276.17914:3857 276.28036:26015 277.10403:5501 277.14017:3439 277.17917:4094 278.15823:2953 279.11963:4968 279.15924:5149 279.19492:3834	
51	Unknown	1053	7.60498	7.817073	7.98534	275.2768	317215.84375	1450304.25	null	[M+H]+	M + 1	isotope of 50	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6344.317	275.04507:2538 275.27682:348286 276.17914:3857 276.28036:26015 277.10403:5501 277.14017:3439 277.17917:4094 278.15823:2953 279.11963:4968 279.15924:5149 279.19492:3834	
52	Unknown	1055	7.773198	7.8317	7.904837	369.1879	111099.8125	605683.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.07962	369.18787:121477 369.22437:17572 370.19135:20402 370.27905:4747 371.10034:4284 371.20312:5723 372.27411:3121 372.54465:20340 373.04694:5040 373.2193:7314	
53	Unknown	1061	7.612293	7.87564	8.116939	244.263	364207.5	2109207.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7284.15	244.04884:5482 244.26302:402040 245.07794:10934 245.11264:3393 245.15265:3152 245.26628:62087 246.16956:3106 247.02251:2383 247.13211:2863 248.02107:12061 248.1118:4147 249.1487:6118 249.18475:8514 249.22862:2239	
54	Unknown	1061	7.66349	7.87564	8.036493	245.2663	60549.3046875	337047.375	null	[M+H]+	M + 1	isotope of 53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1210.986	245.07794:10934 245.11264:3393 245.15265:3152 245.26628:62087 246.16956:3106 247.02251:2383 247.13211:2863 248.02107:12061 248.1118:4147 249.1487:6118 249.18475:8514 249.22862:2239 250.02139:6238	
55	Unknown	1064	7.817073	7.897523	8.007257	158.1537	80740.5390625	338661.53125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	71.94111	157.9744:47761 158.08083:21345 158.15366:87975 158.96342:2713 158.97208:7858 158.99622:177597 159.01294:4120 159.03723:2075 159.06438:3145 159.11665:7131 159.15695:6262 159.96977:17627 159.99945:7281 160.06042:2944 160.09659:6516 160.98936:3489 161.09587:9472 161.1322:7801 161.96748:2847 162.07584:10693 162.11198:2945 162.98969:3647 163.02731:7622 163.03864:4769 163.06088:2615 163.07497:5886 163.11151:9091 163.13266:2488 163.14771:3174	
56	Unknown	1069	7.853645	7.934092	8.146183	230.2474	563263.375	2729305.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11265.27	230.10208:8804 230.12166:2860 230.24736:668857 231.08365:3058 231.17328:4041 231.25067:98734 232.04875:42724 232.18997:3504 232.25377:3631 232.52077:2267 233.05206:3700 233.06808:2869 233.1534:9540 235.01308:5433 235.02361:3213 235.12885:3305 235.16869:10037	
57	Unknown	1069	7.736627	7.934092	8.17544	231.2507	81034.421875	377229.71875	null	[M+H]+	M + 1	isotope of 56	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1620.688	231.08365:3058 231.17328:4041 231.25067:98734 232.04875:42724 232.18997:3504 232.25377:3631 232.52077:2267 233.05206:3700 233.06808:2869 233.1534:9540 235.01308:5433 235.02361:3213 235.12885:3305 235.16869:10037 235.95882:3659 236.0211:28484	
58	Unknown	1079	7.817073	8.007257	8.233953	254.2474	61085.90625	273580.40625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1221.718	253.96375:3277 254.03242:2398 254.24744:73584 255.12263:4594 255.15906:3045 255.19492:20973 255.25085:11693 256.15326:2859 256.26291:12459 256.9642:11080 258.27887:8292 259.16806:2854	
59	Unknown	1079	7.839063	8.007257	8.17544	272.258	128198.5234375	559822	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2563.97	272.25797:154212 273.1669:6981 273.26114:20708 274.27359:20349 275.19986:4660 275.27704:4968 277.10434:3399 277.17661:19753	
60	Unknown	1085	7.722022	8.051118	8.190066	516.3734	80440.546875	520763.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1608.811	516.37341:77791 517.29089:2525 517.37677:23777 518.38013:3763 520.3114:4860 521.26672:2455 521.32849:25464	
