PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
22	Unknown	1101	7.963013	8.167842	8.299437	226.1797	207034.078125	724082.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_24	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4140.682	226.05414:2323 226.17973:256704 227.1041:5454 227.12854:2768 227.18312:30323 228.1954:81653 229.06787:3995 229.1178:20917 229.14354:4519 229.19887:10402 230.04788:2268 230.06651:2821 230.10201:6213 231.08353:5655	
23	Unknown	1101	8.087352	8.167842	8.292125	244.1903	119918.28125	428349.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	219.3369	244.19031:149294 244.26366:2409 245.07802:4909 245.19379:18762 247.00493:2350 248.02115:16688 248.11273:3855 249.18427:5073	
24	Unknown	1101	7.948435	8.167842	8.292125	266.1722	186490.953125	656220.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3729.819	265.94666:2871 266.17224:221955 267.17551:33817 268.10352:14931 269.13486:4063 270.85507:2321	
25	Unknown	1108	8.043462	8.218988	8.445712	228.1954	334319	1908475.875	null	[M+H]+	M + 0	similar chromatogram in higher mz_26	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	612.137	228.18773:2912 228.19543:364962 229.1179:20750 229.17953:9284 229.19878:51571 230.06665:2401 230.10252:6360 232.04898:20538	
26	Unknown	1108	7.992267	8.218988	8.372585	282.2035	261686.15625	1260550.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5233.723	282.13779:2668 282.20352:291436 282.21179:3922 283.20673:35075 283.35303:2355	
27	Unknown	1115	8.197046	8.270184	8.474972	288.2892	93041.2578125	555958.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.39414	288.28925:107127 289.29254:18167 293.17221:2629	
28	Unknown	1128	8.175107	8.36527	8.548099	431.1903	85603.25	291886.15625	null	[M+H]+	M + 0	similar chromatogram in higher mz_29; similar chromatogram in higher mz_31; similar chromatogram in higher mz_33	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1712.065	431.19034:96961 432.1937:23846 432.28363:2584 433.19458:2494	
29	Unknown	1128	8.10197	8.36527	8.61392	448.2169	676821.9375	2513068.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	757.265	448.21686:787104 448.64594:2502 449.22025:184863 450.22241:27460 451.22269:3413 453.17215:734569	
30	Unknown	1128	8.153167	8.36527	8.489595	449.2202	149590.75	516933	null	[M+H]+	M + 1	isotope of 29	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2991.815	449.22025:184863 450.22241:27460 451.22269:3413 453.17215:734569 454.17557:167886	
31	Unknown	1128	8.13128	8.36527	8.548099	453.1721	638379.4375	2304503.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	409.7918	453.17215:734569 454.17557:167886 455.1778:20898	
32	Unknown	1128	8.13854	8.36527	8.504216	454.1756	140648.53125	492542.28125	null	[M+H]+	M + 1	isotope of 31	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2812.971	454.17557:167886 455.1778:20898	
33	Unknown	1128	8.123912	8.36527	8.577353	476.2479	184089.125	646588.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3681.782	476.24789:226870 476.72607:2208 477.25159:44317 478.25354:9878 479.25574:3395 479.7627:2407	
34	Unknown	1134	8.328979	8.409153	8.570088	223.0633	138196.5	583354.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	142.9395	222.9911:3762 223.02705:19002 223.06332:161248 223.09351:3717 224.06302:21405 225.0062:9393 225.02341:2841 225.04257:18910 225.05998:15714 225.06583:2660 225.14841:3110 225.19574:13863 227.02194:5266 227.12395:4230	
35	Unknown	1148	8.34333	8.51153	8.62856	271.1874	117934.484375	633192.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	241.7227	271.18744:131509 272.1907:19931 272.93628:4658 274.93744:2764 275.16156:3615	
36	Unknown	1159	8.394525	8.591987	8.694377	517.2271	105199.515625	368014.34375	null	[M+H]+	M + 0	similar chromatogram in higher mz_37; similar chromatogram in higher mz_39; similar chromatogram in higher mz_41; similar chromatogram in higher mz_42; similar chromatogram in higher mz_43; similar chromatogram in higher mz_44	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2103.99	517.22705:121761 518.23053:32004 519.23273:7916	
37	Unknown	1159	8.328979	8.591987	8.847961	534.2536	951080.6875	3582013.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19021.61	533.88434:3698 534.22485:3869 534.2536:1167491 535.25714:319681 536.25946:52832 537.26208:8856 539.20892:858335	
38	Unknown	1159	8.518845	8.591987	8.789507	535.2571	245938.03125	886989.875	null	[M+H]+	M + 1	isotope of 37	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4908.172	535.25714:319681 536.25946:52832 537.26208:8856 539.20892:858335 540.2124:228320	
39	Unknown	1159	8.350681	8.591987	8.804075	539.2089	680155.125	2497939.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	478.6469	539.20892:858335 540.2124:228320 541.21411:43842 542.21594:7703 543.22095:2601	
40	Unknown	1159	8.401847	8.591987	8.745572	540.2124	180280.15625	643819.5625	null	[M+H]+	M + 1	isotope of 39	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3605.603	540.2124:228320 541.21411:43842 542.21594:7703 543.22095:2601 544.84094:2434	
41	Unknown	1159	8.394525	8.591987	8.730938	562.2849	240882.125	848218.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	420.0064	562.28491:294075 563.28839:82535 564.29089:16750	
42	Unknown	1159	8.401847	8.591987	8.723623	576.3004	84999.7265625	291587.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	153.1878	576.30035:110017 577.30396:28711 578.30548:4877 579.36859:4649	
43	Unknown	1159	8.379898	8.591987	8.701683	638.3007	126902.0625	428828.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2538.041	638.30072:166366 639.3042:51220 640.30664:13294 641.31165:3259 643.04779:2047 643.05902:2089 643.29736:3957	
44	Unknown	1159	8.394525	8.591987	8.701683	650.3006	120428.6171875	410575.28125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2408.572	649.8963:3640 650.19757:5457 650.3006:144581 651.00549:5895 651.30408:51586 652.30603:15590 654.39813:2603 654.41687:2322 654.8111:5389	
45	Unknown	1172	8.423828	8.687057	8.826065	414.2995	287029.71875	1403323.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_47; similar chromatogram in higher mz_48	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5740.594	414.29953:299241 415.3031:87177 416.29697:5319 416.3089:5345	
46	Unknown	1172	8.46765	8.687057	8.789507	415.3031	85163.953125	422913.65625	null	[M+H]+	M + 1	isotope of 45	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	17.04423	415.3031:87177 416.29697:5319 416.3089:5345	
47	Unknown	1172	8.431082	8.687057	8.840643	432.3102	160667.125	749018.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3213.343	432.27713:2661 432.31015:175231 433.31363:45425 434.31744:7718 435.20853:2327	
48	Unknown	1172	8.460385	8.687057	8.833332	472.3025	104649.015625	488275.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2092.98	472.30249:113882 472.34726:13756 472.58145:2244 473.30597:27592 474.30862:4161 476.24747:3531	
49	Unknown	1177	8.621235	8.723623	8.877218	311.1849	84092.4921875	340316.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	109.0635	311.18491:102423 311.21768:3464 312.18832:18574	
50	Unknown	1195	8.782138	8.85527	8.979602	161.0959	130748.171875	512555.5625	null	[M+H]+	M + 0	similar chromatogram in higher mz_51; similar chromatogram in higher mz_52; similar chromatogram in higher mz_53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	96.92875	160.98907:3423 161.01202:3179 161.05933:4391 161.09587:151173 161.96796:2468 162.07584:13977 162.09911:10784 162.11232:5022 162.87144:2218 163.0276:4056 163.03839:4319 163.05989:2917 163.07527:6362 163.14816:3359 164.09146:6162 165.05441:131184 165.09071:4392 165.16391:2702 166.05754:10578 166.08551:2309	
51	Unknown	1195	8.657802	8.85527	8.96498	165.0544	102955.015625	361050.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	159.5354	165.05441:131184 165.09071:4392 165.16391:2702 166.05754:10578 166.08551:2309 166.98489:3198 167.10658:4229 167.58185:2028 168.06288:3372 168.9969:3547 169.08565:9031	
52	Unknown	1195	8.760192	8.85527	8.943033	277.1794	439007.625	1574330.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	424.3135	277.17944:513319 277.21579:3682 278.18277:106199 278.24628:2409 278.95377:6688 279.09235:2429 279.09814:3219 279.15997:3586 279.18692:7302 280.26312:3962	
53	Unknown	1195	8.672428	8.85527	8.95766	317.1719	147530.015625	527863.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	274.6734	317.17191:169067 317.20966:2279 317.32416:5321 318.1752:35023 318.7883:2559 319.13498:4330 319.22568:3278 320.03284:3099 320.06662:37518 320.20688:3746 321.06601:2926	
54	Unknown	1205	8.833332	8.928405	9.089438	251.1638	123831.7109375	508678.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	131.9037	250.99988:4110 251.02036:2339 251.14046:2714 251.16379:139445 252.017:6627 252.16716:24081 253.14082:3882 253.18002:6130 254.17467:37397 254.21109:2937 255.17798:5810	
55	Unknown	1210	8.877218	8.96498	9.177067	105.0334	300645.09375	1196614.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	303.6669	104.96326:15186 104.99217:6764 105.03344:343828 105.06986:3569 105.07386:14456 106.0368:26268 106.15304:1858 107.01144:1795 107.04903:23087 107.08547:6138 107.58244:6198 108.04428:2847 108.08083:3510 108.21861:2505 109.06468:16379 109.10106:15217 109.20765:2178 110.02654:2159	
56	Unknown	1210	8.884523	8.96498	9.169753	245.1144	383573	1556098.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	298.8053	244.82275:2183 245.07939:2666 245.11436:431440 246.09808:2434 246.11775:53915 246.15138:7167 247.12126:3778 248.02116:16254 248.11267:4691 250.02144:11120	
57	Unknown	1213	8.877218	8.986917	9.11863	253.1793	88088.6953125	347465.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	91.57253	252.99725:2902 253.17931:107935 254.18265:16596 254.21094:5051 255.02077:2985 257.21078:2885	
58	Unknown	1214	8.745572	8.99423	9.220948	341.3157	95878.75	533213.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1917.575	340.99454:3239 341.3157:101288 341.80713:2864 342.31903:17728 343.20792:2887 344.98355:3334 345.08713:3238	
59	Unknown	1215	8.935768	9.001547	9.125872	221.1168	212848.03125	797261.6875	null	[M+H]+	M + 0	similar chromatogram in higher mz_61	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	158.7585	220.99532:3695 221.11684:229407 222.11197:5991 222.12018:39216 223.0636:3656 223.12367:3377 225.10965:4423 225.14772:3557 225.85239:2259	
60	Unknown	1215	8.943033	9.001547	9.15518	277.1794	126091.109375	502475.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	118.4626	277.13953:2627 277.17938:144329 277.21603:5954 277.93427:2354 278.18283:26617 278.95291:5355 279.09341:3553 279.15543:3758 280.18793:6284 280.9541:3945 281.01959:2270	
61	Unknown	1215	8.935768	9.001547	9.11863	299.1613	115949.1875	415882.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	156.1342	299.07401:6091 299.16129:143005 300.16476:25621 301.14059:3534 303.03961:2414 303.53021:2622	
62	Unknown	1215	8.935768	9.001547	9.228518	316.3206	139134.359375	801207.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.78264	316.32059:147234 317.32391:29569 318.1886:2801 318.32785:2941 319.13586:3627 320.06677:25324	
63	Unknown	1216	8.782138	9.008904	9.177067	172.1693	1597801.75	5441395.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_65; similar chromatogram in higher mz_59	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2731.833	172.03174:2597 172.05765:4376 172.09653:6974 172.1627:12416 172.16928:1965812 172.17447:17149 172.17691:7277 172.17943:4506 173.02849:15929 173.07797:5582 173.17265:213755 173.96085:3790 173.9716:6117 174.07573:19708 174.1761:11466 174.96849:42633 175.02615:2481 175.04491:15131 175.11134:8218 175.14796:4084 175.97005:2025 176.09151:22538 176.12762:4886 176.96893:12781 177.12755:4886 177.16399:2887	
64	Unknown	1216	8.826065	9.008904	9.199008	173.1727	178206.546875	598188.1875	null	[M+H]+	M + 1	isotope of 63	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3564.131	173.02849:15929 173.07797:5582 173.17265:213755 173.96085:3790 173.9716:6117 174.07573:19708 174.1761:11466 174.96849:42633 175.02615:2481 175.04491:15131 175.11134:8218 175.14796:4084 175.97005:2025 176.09151:22538 176.12762:4886 176.96893:12781 177.12755:4886 177.16399:2887 177.992:24764	
65	Unknown	1216	8.826065	9.008904	9.20634	194.1512	112331.4375	371456.59375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2246.629	193.84499:2400 194.11719:14951 194.15118:143305 194.9906:2224 195.13756:4707 195.15457:13520 195.17349:3804 196.95061:4046 197.07819:7524 197.11688:18547 197.15335:6386 198.07608:5151 198.90042:2654	
66	Unknown	1231	8.745572	9.11863	9.469613	273.0748	11902564	58597864	null	[M+H]+	M + 0	similar chromatogram in higher mz_69; similar chromatogram in higher mz_72; similar chromatogram in higher mz_71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9114.214	272.97693:6526 272.98007:2914 272.99478:2687 272.99765:8336 273.00012:4397 273.00769:8525 273.01132:5369 273.01434:5945 273.01791:9528 273.02142:7484 273.02805:11080 273.0387:15371 273.04208:8489 273.04514:17702 273.04868:27628 273.05542:25760 273.06027:28092 273.06451:80649 273.0748:12715324 273.09106:27440 273.09494:17045 273.09799:31522 273.10089:8553 273.108:16889 273.11194:9256 273.11496:11221 273.11826:11065 273.12473:11835 273.1286:8379 273.13483:8229 273.1387:6520 273.14539:5153 273.14902:5326 273.16257:5156 273.16693:2399 273.16916:2865 273.17542:5670 273.53705:2480 273.58127:2963 273.59946:14574 273.6156:3229 273.65363:2959 273.66422:4079 274.06436:5423 274.06799:13459 274.07816:2125202 274.2923:3685 275.08078:142651 276.08215:20460 277.13943:3683 277.17914:6170 277.21518:9980	
67	Unknown	1231	8.796766	9.11863	9.38916	274.0782	1963992.25	9546563	null	[M+H]+	M + 1	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39279.84	273.58127:2963 273.59946:14574 273.6156:3229 273.65363:2959 273.66422:4079 274.06436:5423 274.06799:13459 274.07816:2125202 274.2923:3685 275.08078:142651 276.08215:20460 277.13943:3683 277.17914:6170 277.21518:9980 278.95367:3650 279.01205:2512	
68	Unknown	1231	8.884523	9.11863	9.330651	275.0808	129979.171875	580676.375	null	[M+H]+	M + 2	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2599.583	275.08078:142651 276.08215:20460 277.13943:3683 277.17914:6170 277.21518:9980 278.95367:3650 279.01205:2512 279.09418:2576 279.15649:3169 279.42422:2715	
69	Unknown	1231	8.913778	9.11863	9.381846	295.0569	741897.5	2847292.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	14837.95	295.05685:846642 295.06613:7219 295.14987:6209 295.2258:14462 296.06021:127745 297.06302:10676 299.07346:3901 299.16086:3328	
70	Unknown	1231	8.921205	9.11863	9.330651	296.0602	115688.7265625	432081.9375	null	[M+H]+	M + 1	isotope of 69	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2313.774	296.06021:127745 297.06302:10676 299.07346:3901 299.16086:3328 300.3894:2522 301.05319:6490	
71	Unknown	1231	8.891838	9.11863	9.36722	361.0206	91012.5390625	465567.96875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1820.251	361.0206:97083 361.05692:2498 362.02518:13715 363.01611:30461 364.01843:4994 365.01367:4400 365.10428:9348	
72	Unknown	1232	8.891838	9.125872	9.264878	359.0203	106055.859375	579312.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2121.117	359.02029:122527 359.0965:7784 359.22009:3560 359.23938:9401 359.29764:5423 359.34183:2374 359.45642:2838 360.02396:16682 361.02075:91126 362.02518:11570 363.01614:34866 364.02011:4977	
73	Unknown	1237	8.979602	9.162441	9.352592	415.2107	416186.84375	1432108.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_75; similar chromatogram in higher mz_76; similar chromatogram in higher mz_78; similar chromatogram in higher mz_79	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8323.737	415.21066:509109 415.26309:3025 415.30249:4020 416.11777:5394 416.21402:120405 417.21738:21982 418.21851:3861 419.2395:3821	
74	Unknown	1237	8.979602	9.162441	9.352592	416.214	106734.421875	372215.8125	null	[M+H]+	M + 1	isotope of 73	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2134.688	416.11777:5394 416.21402:120405 417.21738:21982 418.21851:3861 419.2395:3821	
75	Unknown	1237	8.950352	9.162441	9.264878	437.1927	248291.453125	874422.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4965.829	437.19266:290804 438.06476:2349 438.19608:70351 439.19931:12659	
76	Unknown	1237	8.943033	9.162441	9.286772	460.2683	378100.71875	1292571.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7562.014	460.24542:3938 460.26834:452368 461.27188:125747 462.06833:3244 462.27481:21426	
77	Unknown	1237	8.99423	9.162441	9.24289	461.2719	104946.4765625	346574.28125	null	[M+H]+	M + 1	isotope of 76	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2098.929	461.27188:125747 462.06833:3244 462.27481:21426	
78	Unknown	1237	8.972335	9.162441	9.36722	536.2845	186731.4375	591556.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3734.629	536.28448:239489 537.28784:77572 538.29089:15354 539.20837:7034	
