PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
41	Unknown	1101	7.9488	8.168215	8.29981	226.18	373300.84375	1267523.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	679.0524	226.17999:437409 227.10426:6056 227.1248:4949 227.16463:2849 227.17561:2094 227.18332:66655 228.0863:3298 228.19569:57416 229.11824:20453 229.1433:11818 229.1989:9268 230.24762:11816 230.39874:2423	
42	Unknown	1101	7.9488	8.168215	8.292497	244.1906	217976.96875	742954.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	386.6667	244.1906:258772 244.20004:2842 244.26334:6332 245.07857:3860 245.11359:2578 245.19391:30322 247.91341:2431 248.02133:24352 249.18433:3372	
43	Unknown	1101	7.985363	8.168215	8.285189	266.1725	380656.84375	1259663.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7613.137	266.17255:438044 266.18259:4003 267.17587:54292 268.10397:16065 268.18027:3213 270.00284:4213	
44	Unknown	1106	7.978007	8.20477	8.321749	353.23	170050.609375	820389.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	47.08626	353.23004:187088 354.2334:36300 354.9389:2887 355.06982:4763 356.35162:4351	
45	Unknown	1108	7.999942	8.219348	8.416925	228.1957	264375.3125	1484741.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	226.3668	227.97012:2473 228.19574:311448 229.11821:26535 229.17973:16617 229.19911:43581 229.67645:2416 230.10242:3151 230.12152:4501 230.18317:3881 230.24796:4393 232.04907:22020	
46	Unknown	1108	7.970686	8.219348	8.54846	282.2039	204932.25	1015676.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4098.645	282.20389:251628 283.17484:2338 283.20718:40986 284.21054:3075	
47	Unknown	1108	7.985363	8.219348	8.438768	342.3731	164483.625	1046612.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3289.673	342.13651:8805 342.37311:179320 343.3764:40540 344.2287:3227 344.37881:4897 344.98499:2350 345.08691:13479 346.08817:3456	
48	Unknown	1128	8.190097	8.36562	8.475327	431.1914	94873.9296875	326710.21875	null	[M+H]+	M + 0	similar chromatogram in higher mz_49; similar chromatogram in higher mz_51; similar chromatogram in higher mz_53; similar chromatogram in higher mz_54	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1897.479	431.19138:99942 432.19489:25350 432.28021:2851 433.19598:6053	
49	Unknown	1128	8.212037	8.36562	8.504579	448.2178	910545.1875	3216706.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	18210.9	448.2178:1102440 449.22122:243732 450.22345:27898 453.17322:908007	
50	Unknown	1128	8.153526	8.36562	8.482636	449.2212	197743.453125	677002.0625	null	[M+H]+	M + 1	isotope of 49	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3954.869	449.22122:243732 450.22345:27898 453.17322:908007 454.17661:185186	
51	Unknown	1128	8.095067	8.36562	8.599657	453.1732	738204.4375	2679376.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	559.1329	453.17322:908007 454.17661:185186 455.17853:28268 456.17972:5541	
52	Unknown	1128	8.160842	8.36562	8.46801	454.1766	158047.484375	546743.25	null	[M+H]+	M + 1	isotope of 51	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3160.95	454.17661:185186 455.17853:28268 456.17972:5541	
53	Unknown	1128	8.153526	8.36562	8.504579	476.2491	221144.671875	765807.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4422.894	476.24908:265658 476.30573:2602 477.2525:70326 478.25482:9799 478.73331:3292	
54	Unknown	1128	8.226668	8.36562	8.497313	490.2648	88579.8203125	307510.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1771.596	490.2648:110753 491.26831:33152 491.31863:8544 492.27237:5402 492.32297:3660 493.92606:2561	
55	Unknown	1133	8.329053	8.402188	8.54846	223.0636	161323.671875	658821.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	166.9171	223.02727:23702 223.06364:196847 223.12869:3050 224.06331:27397 224.1274:3164 225.00694:6690 225.04294:13103 225.06026:19607 225.14903:4020 225.19618:18809 227.0415:2425 227.12473:3632 227.12846:2743 227.71663:2437	
56	Unknown	1148	8.402188	8.511891	8.628908	271.1879	95485.1875	485860.09375	null	[M+H]+	M + 0	similar chromatogram in higher mz_57; similar chromatogram in higher mz_59; similar chromatogram in higher mz_60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	146.1795	271.18793:103646 272.19107:11911 272.93677:7950 273.16736:3605 273.69922:2596 274.42404:2679 275.04486:2733 275.20059:20151 275.92822:2156	
57	Unknown	1149	8.314487	8.519207	8.694736	279.2318	378981.25	1472041.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_58	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	432.9093	278.95398:13289 279.09332:3458 279.1597:4232 279.23178:458338 279.24265:5033 280.23499:86842 280.95425:3575 281.23874:5112 283.17496:5691 283.20575:4320	
58	Unknown	1149	8.351042	8.519207	8.585154	297.2423	225564.171875	758995.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	86.52612	297.07431:5807 297.24234:274314 297.28989:4401 298.24573:58356 299.07462:2633 299.24869:6376 301.13968:4026 301.21585:12943	
59	Unknown	1149	8.307125	8.519207	8.745932	333.2635	187457.890625	671724.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3749.158	333.02084:2197 333.20309:4953 333.26349:233856 334.26669:43394 335.06342:2781 335.22119:5208 335.27008:3282 337.23703:6080 338.24255:2324	
60	Unknown	1149	8.314487	8.519207	8.585154	355.2454	490245.6875	1684230	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	310.0787	354.94012:3325 354.98206:2547 355.06955:3325 355.24539:597663 355.36783:6748 356.24875:113542 357.25067:10770	
61	Unknown	1149	8.307125	8.519207	8.585154	356.2487	92337.265625	320509.40625	null	[M+H]+	M + 1	isotope of 60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1846.745	356.24875:113542 357.25067:10770 360.95715:4300	
62	Unknown	1150	8.424176	8.526522	8.577713	377.2293	144292.671875	586296.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	65.46088	377.22934:156157 378.2326:33343 378.32144:19146 379.23489:6710 379.3255:3811	
63	Unknown	1159	8.409512	8.592352	8.804435	517.2278	89762.046875	304769.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_64; similar chromatogram in higher mz_66; similar chromatogram in higher mz_68; similar chromatogram in higher mz_69	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1795.241	517.22778:114498 518.23108:25283 519.23566:6062	
64	Unknown	1159	8.431443	8.592352	8.833689	534.2543	1022405	3678268.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1270.511	534.25427:1244181 534.28131:5855 534.70038:3324 535.25781:327596 536.26013:61528 537.2641:4774 538.74188:3056 539.20966:753354	
65	Unknown	1159	8.387615	8.592352	8.738615	535.2578	264057.5	906762.3125	null	[M+H]+	M + 1	isotope of 64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5281.15	535.25781:327596 536.26013:61528 537.2641:4774 538.74188:3056 539.20966:753354 540.21313:191914	
66	Unknown	1159	8.329053	8.592352	8.848322	539.2097	605911.25	2156533.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12118.23	538.74188:3056 539.20966:753354 540.21313:191914 541.21478:35798 542.21948:6228	
67	Unknown	1159	8.394875	8.592352	8.723985	540.2131	157028.546875	541727.875	null	[M+H]+	M + 1	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3140.571	540.21313:191914 541.21478:35798 542.21948:6228	
68	Unknown	1159	8.387615	8.592352	8.767867	562.2856	216399.203125	747492.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	403.0417	562.28564:269379 563.289:67852 564.29138:18599 565.90051:2225 566.61505:6149	
69	Unknown	1159	8.409512	8.592352	8.804435	638.3014	81493.0703125	261361.703125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1629.861	638.30139:104569 638.50946:3787 639.30554:36067 639.78406:2110 640.30835:8363	
70	Unknown	1167	8.394875	8.650858	8.811749	414.3004	253204.875	1171197.25	null	[M+H]+	M + 0	similar chromatogram in higher mz_71; similar chromatogram in higher mz_72	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	222.3898	414.26801:2295 414.27176:2350 414.30038:264601 415.30374:80978 416.30664:9358	
71	Unknown	1167	8.416925	8.650858	8.884895	432.3109	127107.390625	607341.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2542.148	432.31091:131984 433.31436:44645 434.31833:3280	
72	Unknown	1167	8.424176	8.650858	8.85563	472.3034	85045.984375	397935.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1700.92	472.30344:90173 473.30688:35962 474.30817:5189 476.24905:2689	
73	Unknown	1194	8.738615	8.848322	8.950727	161.096	167855.359375	637215.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_74; similar chromatogram in higher mz_75; similar chromatogram in higher mz_77	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	114.5036	160.98941:5213 161.05951:2797 161.09602:183486 161.72179:2485 162.09937:20826 163.02766:4109 163.03874:4273 163.07523:5183 163.12288:12407 163.133:2813 163.14807:3873 164.09192:2881 164.98438:6120 165.05453:149978 165.06978:2885 165.09123:3797 166.05791:14061	
74	Unknown	1194	8.77518	8.848322	8.943405	165.0545	129741.3046875	461197.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	274.871	164.98438:6120 165.05453:149978 165.06978:2885 165.09123:3797 166.05791:14061 167.06998:5612 167.10654:8862 167.14293:5670 168.06308:2819 169.08591:10652	
75	Unknown	1194	8.731305	8.848322	8.943405	277.1797	525125.375	1833188.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	612.709	277.1709:3438 277.17969:612093 277.21597:14245 278.18304:126094 278.9538:13214 279.09723:4704 279.16:3904 279.18799:5672 279.2319:4060 280.2634:11270	
76	Unknown	1194	8.68016	8.848322	8.928779	278.183	99052.234375	328060.5	null	[M+H]+	M + 1	isotope of 75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1981.045	278.18304:126094 278.9538:13214 279.09723:4704 279.16:3904 279.18799:5672 279.2319:4060 280.2634:11270 283.17468:3666	
77	Unknown	1194	8.753635	8.848322	8.943405	317.1722	203093.1875	720085.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4061.864	317.17224:236890 317.79825:2337 318.17557:47591 319.11975:4445 319.13693:4395 319.22672:6937 319.27121:3034 320.06711:11147	
78	Unknown	1196	8.789857	8.863002	8.950727	295.1903	89815.546875	305963.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	60.21035	295.15109:3003 295.19028:108046 295.22626:5541 295.86017:2468 296.19373:17591 296.33096:2612 297.07419:6505 297.24268:4792 297.28989:22299 298.27386:6841 299.07523:3374 299.10989:3433 299.16165:65107 300.16541:8242	
79	Unknown	1196	8.585154	8.863002	9.170118	315.3006	135342.4375	823611.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2706.849	315.30057:158893 315.31143:2233 316.30396:31586 316.32159:3296 317.17227:187903 317.63669:2474 318.17578:35047 319.13538:4726 319.22653:6314 320.06689:26965	
80	Unknown	1205	8.85563	8.928779	9.053102	107.0493	97267.84375	340702.21875	null	[M+H]+	M + 0	similar chromatogram in higher mz_81; similar chromatogram in higher mz_82	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	78.81995	107.04926:113045 107.08566:6683 107.58215:7333 107.96799:2269 108.0527:9302 108.08087:3919 109.06485:7374 109.10126:14106 109.42387:2475 110.0603:2507 110.27716:2312 111.04408:4355 111.08053:7152	
