PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	840	6.163826	6.258914	6.492952	243.0877	171807.796875	659417.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	202.7463	243.03197:4744 243.08772:203230 244.0506:2322 244.08377:2936 244.09108:23079 245.13876:6018 246.02602:3068 247.01367:3634 247.14404:10249 247.40326:2154 248.02164:32621	
11	Unknown	892	6.383238	6.639212	6.79281	341.2435	150819.34375	725259.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	32.80032	341.24353:171906 342.24698:30465 343.24973:2798 344.22809:3619 345.18829:8141	
12	Unknown	932	6.697727	6.931758	7.231615	202.2166	100333.6953125	511147.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2006.674	201.99281:24658 202.21655:117814 203.02252:6101 203.21976:15098 204.07166:9204 205.3047:2452 205.98721:13692 206.995:24181 207.17406:3337	
13	Unknown	932	6.843993	6.931758	7.12191	275.055	117961.1796875	636577.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	202.7337	275.05496:135171 275.11087:3433 276.05823:17152 277.17953:2712 277.62653:3023 278.95395:23191	
14	Unknown	961	7.056093	7.1439	7.253605	227.1254	212437.453125	979893	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.6804	227.12538:224200 227.96904:4335 228.12871:27440 229.11826:15372 231.09668:2243 231.15916:3050 232.04932:7924	
15	Unknown	1013	7.239042	7.524158	7.765555	325.2487	367343.8125	1471471.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	460.3699	325.24869:435441 326.25208:86681 327.00827:20774 327.21436:5097 327.25528:6479 329.00549:23935	
16	Unknown	1013	7.290172	7.524158	7.743679	347.2307	236230.65625	904959.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	279.7491	347.23068:283458 348.23401:53779 348.43707:2503 348.99072:4660 349.23785:4065 350.98779:5771	
17	Unknown	1027	7.553413	7.626548	7.780138	213.1461	152984.28125	769236.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	138.1158	212.85335:2572 213.14613:185108 213.97427:4724 214.14954:22151 214.18015:12594 216.07181:3515 216.08699:4044 217.10341:4244 217.9864:3487 218.10249:6999	
18	Unknown	1042	7.407253	7.736253	7.999555	259.06	6262615.5	28706436	null	[M+H]+	M + 0	similar chromatogram in higher mz_20	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	9013.308	259.00726:4344 259.01099:4615 259.02283:6946 259.02582:5738 259.02908:6181 259.03223:8064 259.03558:7212 259.03867:11019 259.04153:17877 259.05997:6829096 259.0741:20301 259.08078:14751 259.0842:10645 259.08694:7183 259.09717:2806 259.09988:7795 259.1026:2186 259.10629:5329 259.10938:3963 259.11914:4053 259.1218:3756 259.12494:2577 259.12836:3273 259.13095:2343 259.54456:6599 259.56824:2648 259.60483:3724 260.02194:4836 260.04858:2931 260.05127:3323 260.05435:4927 260.06332:1071783 261.0665:55655 262.06708:7982 262.98132:4675	
19	Unknown	1042	7.436457	7.736253	7.926414	260.0633	974275.9375	4393033.5	null	[M+H]+	M + 1	isotope of 18	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	19485.52	259.56824:2648 259.60483:3724 260.02194:4836 260.04858:2931 260.05127:3323 260.05435:4927 260.06332:1071783 261.0665:55655 262.06708:7982 262.98132:4675	
20	Unknown	1042	7.509604	7.736253	7.948397	345.0056	185928.046875	875342.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3718.561	344.98157:3018 345.00555:182977 345.08807:6055 346.00916:30368 347.00586:56233 347.23047:3742 348.00211:5248 348.01099:5354 349.00098:19318 350.00504:5183	
21	Unknown	1048	7.706998	7.780138	7.933722	149.0233	580782.5625	2851593.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_22; similar chromatogram in higher mz_23	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.9131	148.95406:5594 148.9743:90228 149.01865:11720 149.01976:12584 149.0233:632539 149.04758:3932 149.05974:3914 149.97215:21176 150.02664:50735 150.04616:2764 150.9697:34591 151.07524:2554 151.11169:7858 151.97025:2817 152.04735:13820 152.06201:8815 152.96724:7759 153.06593:9848 153.09096:4179 153.12738:12280 153.9789:10640	
22	Unknown	1048	7.655853	7.780138	7.9191	177.0546	242066.125	1006009.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	261.8694	176.58665:2553 176.96922:14365 176.98903:2941 177.0338:15466 177.05457:286512 177.09099:2728 177.64279:2042 177.96725:4606 177.99222:40827 178.05798:31528 179.00002:11556 179.05872:2542 180.11522:2474 180.97836:10757 181.00047:19805 181.04945:18224 181.06131:2410 181.06407:2106 181.08289:2836 181.12225:4313 181.42645:2193	
23	Unknown	1048	7.582716	7.780138	7.941033	245.0784	265417.5625	1127116.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	258.8091	245.07837:308702 245.11378:2415 246.08176:35623 246.38893:2465 247.08076:2963 248.02151:28226 248.49506:3198 248.83873:2510 250.02217:6918	
24	Unknown	1065	7.780138	7.904467	8.006857	158.154	119292.765625	487713.09375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	173.4458	157.97464:58816 158.08125:14451 158.15396:135648 158.97223:7810 158.99651:88868 159.01341:3889 159.15739:13155 159.97012:24319 159.98039:2218 159.99963:5033 160.98982:3593 161.05981:3269 161.09624:7701 161.96725:4688 162.07603:9927 162.1123:2862 162.98932:2561 163.03908:8089 163.0607:5176 163.07568:4116 163.12297:10853 163.133:6031	
25	Unknown	1067	7.69242	7.9191	8.153152	274.2741	147885.78125	772396.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2957.716	274.27408:155241 275.20084:11835 275.2774:25429 277.17703:2312 278.95374:14593 279.16049:5067	
26	Unknown	1085	7.706998	8.050736	8.255518	516.3744	102701.1875	691895.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2054.024	516.37439:106707 517.37793:28176 518.37799:3079 519.86163:3530 521.17969:3674 521.32983:11072	
27	Unknown	1087	7.780138	8.065365	8.372537	340.3576	122304.625	806302.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2446.093	340.3576:134557 341.36087:28760 342.36496:3575 344.22943:3193 344.98532:3909 345.08752:4280	
28	Unknown	1101	7.948397	8.167817	8.29941	226.1801	355549.28125	1200396.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_29; similar chromatogram in higher mz_30	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	7110.986	226.18007:435348 227.10416:7632 227.18343:57033 227.74574:2339 228.18687:5810 228.19576:93194 229.11832:18418 229.14359:8071 229.19901:17858 230.1021:2585 230.24783:3166	
29	Unknown	1101	7.926414	8.167817	8.292089	244.1906	213227.78125	731804.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	420.1905	244.15437:2129 244.19064:260153 244.26338:4156 245.07809:5318 245.19403:33556 247.00426:4107 247.01303:3328 248.02155:35461 249.0251:2406 249.18486:10352	
30	Unknown	1101	7.941033	8.167817	8.277509	266.1726	410080.59375	1354459.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	8201.612	266.17264:494124 267.17593:54680 268.10394:13843 268.99911:2979 269.93597:2493 270.0036:7285	
31	Unknown	1108	8.021535	8.218953	8.409105	228.1958	357359.28125	2058558.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_32	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	576.6693	228.1958:408236 228.20621:2279 228.20764:2331 229.1183:16859 229.14334:2800 229.17979:12066 229.19913:56105 232.04919:16574	
32	Unknown	1108	7.9191	8.218953	8.6212	282.2039	319387.96875	1606997.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6387.759	281.97806:3001 282.20395:368817 283.20724:49480	
33	Unknown	1110	7.941033	8.233592	8.540755	342.3733	176172.6875	1096500.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3523.454	342.13678:11710 342.37329:178897 343.37653:39930 344.37946:4847 344.98425:5499 345.08652:4656 345.39044:2530 346.01022:3275	
34	Unknown	1127	8.153152	8.357912	8.533485	449.2214	247456.0625	872130.375	null	[M+H]+	M + 1	isotope of 35	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4949.121	449.22141:307577 450.22324:49430 451.22577:7128 451.67667:2799 453.17331:781798 454.1767:167547	
35	Unknown	1128	8.058104	8.365223	8.591951	448.218	1109893	4096252	null	[M+H]+	M + 0	similar chromatogram in higher mz_36; similar chromatogram in higher mz_38	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	855.4002	448.19009:4070 448.19623:8109 448.21796:1297077 449.22137:295541 450.22366:48020 451.22562:6784 453.15277:3523 453.17334:801412 453.19022:5772	
36	Unknown	1128	8.109252	8.365223	8.584753	453.1733	664457.875	2437711.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	339.613	453.15277:3523 453.17334:801412 453.19022:5772 454.17676:185846 455.17935:29282	
37	Unknown	1128	8.167817	8.365223	8.504182	454.1768	147001.84375	514026.4375	null	[M+H]+	M + 1	isotope of 36	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2940.037	454.17676:185846 455.17935:29282	
38	Unknown	1128	8.131257	8.365223	8.555377	476.2492	202147.015625	733369.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4042.94	476.24921:247314 477.25275:69545 478.2562:6962	
39	Unknown	1133	8.153152	8.401792	8.48956	223.0637	186483.1875	719473.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	175.1042	222.991:3728 223.02737:31341 223.06372:213263 223.97708:3850 224.02698:5979 224.06354:27945 225.00677:13045 225.04283:17476 225.0605:18661 225.09116:3401 225.149:3829 225.19633:20327 226.98486:2996 227.02202:4495 227.03862:3191	
40	Unknown	1149	8.314076	8.518808	8.679758	279.2318	211185	824147.4375	null	[M+H]+	M + 0	similar chromatogram in higher mz_41; similar chromatogram in higher mz_42; similar chromatogram in higher mz_43	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	154.3885	278.95386:14343 279.15909:5218 279.23184:252645 280.23511:53938 280.95392:3799 283.17487:4012	
41	Unknown	1149	8.350645	8.518808	8.584753	297.2424	122876.375	418847.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	41.59652	297.07401:7717 297.23193:2388 297.24237:156799 297.28955:3808 298.24557:26830 299.07483:4412 299.1604:2771 299.2493:3049 301.13928:2887 301.21619:4829	
42	Unknown	1149	8.29941	8.518808	8.591951	333.2635	103062.203125	356712.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2061.244	333.20358:4919 333.26355:126073 334.26672:21505 335.06427:5445 335.22049:4312 337.23688:4439 338.18192:2331	
43	Unknown	1149	8.29941	8.518808	8.584753	355.2455	269357.15625	948453	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	30.23852	354.93964:5681 355.07013:6342 355.24548:311273 355.3681:6172 356.2262:2233 356.23712:2834 356.24884:65837 357.06683:2264 357.25159:7215	
44	Unknown	1159	8.350645	8.591951	8.745537	534.2545	1213222.5	4239628	null	[M+H]+	M + 0	similar chromatogram in higher mz_46; similar chromatogram in higher mz_48	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1119.929	534.21777:8261 534.25446:1470350 534.28314:8560 534.29803:4744 535.25806:376725 536.26031:67490 537.26318:9504 539.2099:659512	
45	Unknown	1159	8.372537	8.591951	8.72359	535.2581	313321.78125	1083607.5	null	[M+H]+	M + 1	isotope of 44	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6266.436	535.25806:376725 536.26031:67490 537.26318:9504 539.2099:659512 540.21326:170378	
46	Unknown	1159	8.335975	8.591951	8.833306	539.2099	531193.625	1897827.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	10623.87	539.2099:659512 540.21326:170378 541.21558:32899	
47	Unknown	1159	8.431045	8.591951	8.687021	540.2133	134764.5	452425.90625	null	[M+H]+	M + 1	isotope of 46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2695.29	540.21326:170378 541.21558:32899	
48	Unknown	1159	8.409105	8.591951	8.730904	562.2858	183941.171875	613075.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3678.823	562.28583:242233 563.28912:60094 564.29095:11290 565.7616:2335	
49	Unknown	1166	8.387228	8.643195	8.782104	414.3002	262095.78125	1223917.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_51; similar chromatogram in higher mz_50	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	265.9941	414.30017:262617 414.77689:2301 415.30365:82521 416.30774:6284	
50	Unknown	1166	8.42379	8.643195	8.782104	472.3031	102869.203125	461608.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2057.384	472.3031:114132 473.30652:32492 474.30762:3332	
51	Unknown	1167	8.394479	8.650454	8.78949	432.3108	145672.65625	667823.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2913.453	432.31076:162243 433.31412:43395 434.31689:3291	
52	Unknown	1194	8.767471	8.847941	8.994195	161.096	205537.71875	793699.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_53; similar chromatogram in higher mz_54; similar chromatogram in higher mz_55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	132.9182	160.98964:4176 161.06029:3480 161.09602:232660 161.13231:3214 162.07593:5605 162.09938:27181 163.02762:3246 163.03905:7945 163.07523:5112 163.11249:2528 163.12274:11155 163.95621:2793 164.09174:3499 165.05455:172471 165.06992:3374 165.09074:4175 166.05788:21110	
53	Unknown	1194	8.628523	8.847941	8.950318	165.0546	158946.734375	569440.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	254.126	165.05455:172471 165.06992:3374 165.09074:4175 166.05788:21110 166.98499:3060 167.10606:3715 168.10048:2345 168.99716:2895 169.08589:11978	
54	Unknown	1194	8.760161	8.847941	8.935737	277.1797	485250.3125	1665718	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	650.1569	276.95822:2699 277.17969:554148 277.21603:5367 278.18301:103919 278.95383:20014 279.09879:6808 279.15881:4392 279.18719:6215 280.26315:6353 280.95374:4926 281.13571:3250 281.26703:3402	
55	Unknown	1194	8.635827	8.847941	9.001518	317.1723	235717.875	858291	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	531.0459	317.17227:274217 318.17563:49280 319.13556:7945 319.17905:3269 319.22656:6075 320.06659:8937 320.15393:2208	
56	Unknown	1196	8.78949	8.862632	8.994195	295.1903	116794.4453125	394589.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	105.8918	295.19028:131238 295.21057:2142 296.19366:21472 297.07394:5377 297.28964:17158 298.27347:6827 299.07458:4562 299.16165:80167 300.16516:11930	
57	Unknown	1198	8.679758	8.877176	9.023448	315.3006	137188.25	758469.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2743.765	315.30063:151226 315.41599:2390 316.30411:26127 316.32126:2930 317.17233:104549 318.17572:18181 319.2276:2840 320.06708:10625	
58	Unknown	1205	8.855245	8.928371	9.023448	107.0492	118219.65625	397803.4375	null	[M+H]+	M + 0	similar chromatogram in higher mz_59; similar chromatogram in higher mz_60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	106.2951	107.04922:142829 107.08557:6851 107.37165:2174 107.5838:4847 107.58604:3785 108.05261:8042 108.08086:2612 108.3904:2351 108.80708:2261 109.06482:10764 109.10129:12008 109.60239:2201 110.0602:4333 111.03162:2219 111.04416:7502 111.08049:8485 111.70399:2367	
59	Unknown	1205	8.855245	8.928371	9.00887	251.1641	145856.375	535834	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	132.8668	251.0004:4506 251.10098:2378 251.16412:178467 251.19707:3267 252.01707:3492 252.16756:28133 253.10457:3245 253.1712:3347 253.17941:6013 253.21606:6256 254.17502:64372 254.98293:3267 255.17822:10135	
60	Unknown	1205	8.811365	8.928371	9.067331	259.1304	107376.2421875	376580.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	73.01168	258.92023:2853 259.05991:4560 259.13037:126818 260.02176:4745 260.13379:21829 260.22189:9347 261.67923:2724 262.02106:3369 262.98126:11746 263.05615:4675 263.1615:14704	
61	Unknown	1210	8.862632	8.96494	9.140467	105.0336	322391.9375	1281647.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	456.2715	104.9634:21345 104.99237:13314 105.03128:3262 105.03358:399209 105.06999:6802 105.07413:8499 106.03696:31678 107.0492:25590 107.08565:8120 107.43352:1981 107.58315:2991 107.58582:4563 107.72128:2266 108.08092:2857 109.06483:10975 109.10126:13031 109.23347:2090 109.5732:2189	
62	Unknown	1210	8.855245	8.96494	9.162407	245.1147	428124.0625	1723976	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	302.3803	245.11475:540258 246.11801:60637 246.13411:2746 246.15182:4974 247.00357:4547 248.02155:27181 249.18286:4328 250.02196:9915	
63	Unknown	1215	8.935737	9.001518	9.198975	221.1171	284731	1079486.75	null	[M+H]+	M + 0	similar chromatogram in higher mz_64	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	287.4727	220.99535:5051 221.11711:341177 222.112:2811 222.12044:54847 222.29407:2304 223.06293:3345 223.12437:4670 225.19594:3179	
64	Unknown	1215	8.935737	9.001518	9.133153	277.1797	160030.578125	620216.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	207.593	277.14157:4804 277.17972:180398 277.21616:22265 278.18314:33831 278.22018:3995 278.9538:16316 279.15753:2967 279.18759:3080 280.18832:10498 280.95422:7175 281.00928:2924 281.17245:3400 281.95074:2729	
65	Unknown	1215	8.928371	9.001518	9.155149	299.1617	146223.875	552013.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	133.5024	299.07477:4874 299.1102:4101 299.16165:176666 300.16495:29662 301.06879:2612 301.14081:3889 301.16901:2340 301.21579:3113	
66	Unknown	1216	8.869864	9.00887	9.177033	172.1695	1521708.375	5081587	null	[M+H]+	M + 0	similar chromatogram in higher mz_68; similar chromatogram in higher mz_63; similar chromatogram in higher mz_65	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2297.213	172.09677:3482 172.16154:7124 172.16512:14175 172.16953:1865285 172.1761:7519 172.36571:2267 173.02873:17118 173.07794:2961 173.1322:3006 173.16693:7969 173.17291:200901 173.84306:2177 173.9718:7819 173.99788:7627 174.07607:12943 174.17624:10098 174.96878:75487 175.04517:10619 175.11179:7939 175.14807:6695 175.98488:2728 176.09164:17043 176.12805:5984 176.96924:10034 176.98898:3531 177.16393:3193	
67	Unknown	1216	8.826056	9.00887	9.096586	173.1729	162599.09375	533607.1875	null	[M+H]+	M + 1	isotope of 66	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3251.982	173.02873:17118 173.07794:2961 173.1322:3006 173.16693:7969 173.17291:200901 173.84306:2177 173.9718:7819 173.99788:7627 174.07607:12943 174.17624:10098 174.96878:75487 175.04517:10619 175.11179:7939 175.14807:6695 175.98488:2728 176.09164:17043 176.12805:5984 176.96924:10034 176.98898:3531 177.16393:3193 177.76974:2473 177.99232:15160 178.05878:2669	
68	Unknown	1216	8.84062	9.00887	9.19171	194.1514	133519.140625	447743.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	285.9079	194.11751:12946 194.15144:153525 195.10188:3249 195.12312:3052 195.13725:2519 195.15482:12906 196.95067:20723 197.11716:18822 197.15364:4526 198.0766:4276 198.20349:2904	
69	Unknown	1230	8.891804	9.111212	9.352562	273.0756	320773	1267818.5	null	[M+H]+	M + 0	similar chromatogram in higher mz_70; similar chromatogram in higher mz_71; similar chromatogram in higher mz_74	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	732.9149	272.93674:10812 273.07556:363109 273.11035:2757 273.1701:4911 274.07889:55214 275.13882:3271 275.16156:2758 275.20056:4842 276.20447:2572 277.14127:2575 277.17987:10531 277.21616:15035	
70	Unknown	1232	9.001518	9.125838	9.220915	412.2845	235902.46875	1122441	null	[M+H]+	M + 0	similar chromatogram in higher mz_73; similar chromatogram in higher mz_75	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4713.794	412.28452:258323 413.00092:2456 413.2662:14273 413.28781:73186 414.271:4778 414.30054:13432 415.2113:123825 416.21503:33015 416.38852:2970 417.2193:4148	
71	Unknown	1232	8.98688	9.125838	9.220915	430.295	610524.0625	3006074.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12198.68	430.29495:638079 430.57727:2485 431.29843:195890 432.23749:13360 432.30115:28236 433.242:6603 433.30939:2989	
72	Unknown	1232	8.891804	9.125838	9.220915	431.2984	180955.34375	868231.375	null	[M+H]+	M + 1	isotope of 71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3619.107	431.29843:195890 432.23749:13360 432.30115:28236 433.242:6603 433.30939:2989	
73	Unknown	1232	8.90643	9.125838	9.206297	448.3055	338223.59375	1635111	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6764.472	448.21786:2796 448.30551:372332 449.30902:103877 450.31174:15285 453.16489:3866	
74	Unknown	1232	8.88449	9.125838	9.381815	466.3161	314377.40625	1487206.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	6287.548	466.3161:351984 467.3197:97820 468.32275:13045 470.28717:30266 471.29041:9004	
75	Unknown	1232	8.869864	9.125838	9.272117	488.2979	322731.03125	1600603.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	460.2942	488.29791:340144 489.30145:95463 490.30408:12919 491.30698:2859	
