PeakID	Title	Scans	RT left(min)	RT (min)	RT right (min)	Precursor m/z	Height	Area	Model masses	Adduct	Isotope	Comment	Reference RT	Reference m/z	Formula	Ontology	InChIKey	SMILES	Annotation tag (VS1.0)	RT matched	m/z matched	MS/MS matched	RT similarity	Dot product	Reverse dot product	Fragment presence %	Total score	S/N	MS1 isotopes	MSMS spectrum
10	Unknown	764	5.395983	5.703158	6.00301	273.1667	172726.203125	2231312.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	144.7612	273.13165:3359 273.16672:171300 274.16968:20898 274.20078:3975 276.18069:3683 277.1044:5497 277.14008:5654 277.17905:4483	
11	Unknown	766	5.549567	5.71784	5.878708	185.1144	110887.9140625	976885.3125	null	[M+H]+	M + 0	similar chromatogram in higher mz_10	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	49.59925	185.08052:8600 185.11436:107603 186.11768:12604 186.99222:5718 186.99493:4825 187.00479:6793 187.14873:2797 187.83302:2545 188.09134:5602 189.12714:5777 190.00038:6824 190.10692:3235	
12	Unknown	775	5.673905	5.783602	5.805545	313.1615	128526.7578125	580409.9375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	44.13868	313.1239:3381 313.1615:143224 313.45636:3533 314.16479:22433 315.14227:6174 315.16824:2501 316.17447:5450 316.21103:6204 317.13522:4046 317.15665:5246 317.76505:2359	
13	Unknown	786	5.776295	5.864112	6.02495	295.1511	124281.625	1168532	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	39.97585	295.11465:4829 295.15109:120387 295.18842:3176 296.15454:16925 297.07489:3190 297.13016:17484 297.16922:10588 298.83954:2177 298.84406:2247 299.10971:2825 299.14795:7185 299.18439:5002	
14	Unknown	797	5.81286	5.9445	6.017638	329.1566	130007.234375	916807.5625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	40.17049	329.00473:13160 329.15662:137809 329.19678:4111 330.00925:2704 330.15991:13859 330.19028:6169 330.22699:5394 331.00201:4322 331.13684:2784 331.17163:6240 332.2066:10159 332.24255:5110 333.16714:3942	
15	Unknown	817	6.017638	6.090772	6.339489	329.1564	128396.21875	1104752.375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	43.51165	329.00452:15080 329.1564:133905 329.19376:4540 330.15967:15507 330.19006:9320 330.22726:3881 331.00125:4332 331.17212:43046 331.25839:79936 332.17514:4251 332.20572:7141 332.26169:10493 333.12982:3245 333.16678:9050	
16	Unknown	819	5.995697	6.1054	6.33212	317.1928	88158.8359375	796157.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	123.8293	317.13562:3362 317.15692:3042 317.19281:84984 318.19025:54666 319.15045:3304 320.0675:2966 320.20615:22048 321.09738:3124 321.13004:7729 321.16699:10169 322.17004:3338	
17	Unknown	820	5.937237	6.112713	6.31018	331.2585	131848.859375	467818.21875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2636.977	331.00192:4819 331.14951:2558 331.17215:34880 331.25845:158898 332.1774:3805 332.20651:9295 332.2619:26455 333.16653:7520 334.18497:7046 334.22147:6762 335.0629:5277 335.14584:11203 335.18173:9719 336.20145:6451	
18	Unknown	828	5.966448	6.171225	6.37605	207.1586	73697.5390625	261301.765625	null	[M+H]+	M + 0	similar chromatogram in higher mz_19	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	144.4149	206.99442:11524 207.10178:4674 207.13757:9101 207.15863:90345 208.16214:12502 208.99489:10068 209.07828:3446 209.11702:21983 209.15282:4405 209.99857:3098 210.99051:4940 211.09261:3963 211.09718:5299 211.13234:21373	
19	Unknown	828	6.1054	6.171225	6.251672	229.1405	136472.734375	466080.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.46317	229.11798:11695 229.14053:168696 230.10164:7046 230.14378:19251 230.17517:2734 231.10376:2405 231.13708:5104 232.04875:30454 233.06903:5874 233.11705:4239 233.15298:4153	
20	Unknown	841	6.12734	6.266348	6.471078	243.0871	128211.1484375	470531.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	200.5482	243.0871:141358 243.12267:6459 243.15982:2916 244.04893:2823 244.0903:13553 245.11273:5089 247.1321:2968 247.14357:3758 247.16881:3320 248.02124:11732	
21	Unknown	899	6.463765	6.690485	6.888001	246.2423	267784.9375	1195502.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5355.699	246.24231:301172 247.13287:4154 247.2455:41895 247.86391:2526 248.0211:9392 248.11209:3035 249.14828:11277 250.02145:5138 251.12416:12250 251.1637:16306	
22	Unknown	908	6.507662	6.756309	7.012283	331.2086	83362.53125	846427.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	66.9692	331.00171:3999 331.20865:91212 331.22861:3011 332.17023:3327 332.20462:6878 332.2128:11228 332.24146:2358 333.1673:8999 334.18567:10727 334.22186:4995 334.25793:4652 335.1463:12560 335.18228:23142 336.18488:4611 336.20123:3664	
23	Unknown	961	7.063478	7.143978	7.246318	227.1247	179366.984375	789155.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	69.55078	227.12471:200279 228.12807:22111 229.11768:13014 229.1434:9516 229.15852:3677 230.10136:5917 231.08327:3951 231.15863:9561 232.04866:26959	
24	Unknown	973	7.143978	7.231705	7.370648	289.07	165939.984375	674523.75	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	52.44205	289.06998:186076 289.96091:2624 290.07321:21320 290.159:4528 291.15613:7583 291.19446:4767 293.13486:11559 293.17191:14830 293.21048:4033 293.34134:2510	
25	Unknown	1014	7.312147	7.531547	7.692493	325.2482	152127.96875	590213.8125	null	[M+H]+	M + 0	similar chromatogram in higher mz_26	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	196.1009	325.16211:21329 325.20035:16004 325.24823:175259 326.16544:3379 326.20358:4089 326.25162:32368 327.00781:13512 327.14218:4547 327.1778:20630 327.21542:9977 327.25458:5011 329.00494:11137 329.15652:7425 329.19455:7816 329.78687:2529 330.22736:18015	
26	Unknown	1014	7.458412	7.531547	7.76563	347.2303	156867.21875	602385.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	283.3887	347.14221:2724 347.18289:6114 347.23029:181037 348.20276:3029 348.23331:35165 348.99017:4449 349.16208:14227 349.198:15731 349.23676:8493 350.94412:2626 350.98654:3051 351.1416:4967 351.17755:36330 351.21368:15760 352.18146:7076 352.21869:4220	
27	Unknown	1018	7.48036	7.560802	7.692493	289.0703	228977.9375	880354.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	72.35184	289.07031:249682 290.07376:39999 290.15811:2539 290.19553:4823 291.1199:4390 291.15594:7618 291.1951:12378 293.13531:7806 293.17166:20124 293.21106:4197	
28	Unknown	1026	7.553495	7.619365	7.714386	213.1459	114046.578125	511117.3125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	80.87844	213.11252:6461 213.14592:134047 213.97754:3301 214.14906:13176 214.17999:12381 215.10602:3366 215.12378:3893 215.12822:8826 216.07196:5989 216.08661:10207 217.10371:4532 217.12222:4542 217.15866:8443 217.98752:3453 218.10225:21086	
29	Unknown	1032	7.59737	7.663192	7.780211	353.1934	115989.4296875	635430.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	35.20195	353.15714:8733 353.17447:2258 353.19336:144179 353.23135:6476 354.19711:23350 355.17239:7630 355.20999:9282 356.24316:4059 356.27884:3093 357.18933:6228 357.22659:3860 358.1922:2163	
30	Unknown	1042	7.524233	7.736327	7.977682	260.0632	93147.109375	369682.3125	null	[M+H]+	M + 1	isotope of 31	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1862.942	260.021:2427 260.06317:105787 261.06223:4429 261.06763:3510 261.18423:3783 262.9809:8947 263.1644:8366 263.19977:3677	
31	Unknown	1043	7.509658	7.74375	7.889923	259.0598	641037.3125	2575531	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	12820.75	259.04984:2537 259.05978:759746 259.16931:3150 260.06314:103050 261.06339:6759 261.13016:4586 261.1846:4556 261.60983:2259 262.98096:7739 263.12534:4357 263.16098:6500	
32	Unknown	1047	7.663192	7.772903	7.919178	149.0232	307142.5	1554356.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_33; similar chromatogram in higher mz_34	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	115.4497	148.95378:4397 148.97415:103155 149.02316:312154 149.04784:5288 149.05954:3339 149.09607:8236 149.13223:9970 149.97192:18169 150.02657:23760 150.07559:6437 150.96954:43807 151.07527:13137 151.11148:17016 151.14795:6423 152.04709:3922 152.06189:10894 152.9669:7785 153.05446:10308 153.06554:4365 153.09079:22550 153.12721:14770 153.97878:4168	
33	Unknown	1047	7.692493	7.772903	7.970362	177.0544	126405.9609375	530305.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	137.0272	176.96912:13537 176.98915:5658 177.03357:12206 177.04242:2150 177.0544:148032 177.08752:3380 177.09096:9785 177.12724:11633 177.99203:43468 178.05768:16988 178.96422:4973 178.99959:3939 179.10648:29803 179.1427:7550 180.10959:3587 180.97826:17468 181.00037:31763 181.04935:9283 181.08575:8230 181.12198:14395 181.15866:3012	
34	Unknown	1047	7.692493	7.772903	7.941107	245.0781	126080.0390625	522677.25	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	107.4533	245.07812:135387 245.15359:5696 245.89659:2570 246.08141:17136 246.0966:3781 246.32378:2328 247.12949:2389 247.1335:2867 247.16943:4454 248.02121:17638 248.11166:4963 249.10921:2859 249.14841:9037 249.18469:3129 250.02182:7744	
35	Unknown	1053	7.568121	7.816777	8.145888	274.2737	232950.859375	1100716.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4659.017	274.16418:4673 274.27365:241679 275.27704:33154 275.45795:2663 276.28049:5204 277.14172:3016 277.1796:10375 278.26682:2065 278.95288:3104 279.11981:7660 279.15939:8354 279.19516:4382	
36	Unknown	1054	7.76563	7.824095	7.904552	369.188	177807.015625	948857.6875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	37.85534	369.18802:188559 369.22433:26127 370.1915:39069 370.22836:4575 370.27902:3727 371.10043:3248 371.203:11272 371.24106:3891 372.20813:3236 372.23685:4858 372.27365:4781 372.54462:19896 373.04611:3686 373.21915:7983	
37	Unknown	1064	7.824095	7.897238	8.021605	158.1537	73366.7265625	315230.1875	null	[M+H]+	M + 0	similar chromatogram in higher mz_38	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	70.06287	157.97444:56847 158.08104:20214 158.14995:2182 158.15375:72459 158.97209:6857 158.99628:186042 159.01324:5252 159.06502:3117 159.08026:3895 159.11662:19995 159.15738:5071 159.46062:2151 159.96989:17504 159.99986:6017 160.02803:3200 160.06015:6074 160.09624:2827 161.01184:5774 161.08977:2546 161.0959:8349 161.13226:11327 162.07581:13738 162.30246:2263 163.0386:3530 163.06027:3283 163.07527:4000 163.11151:11074 163.14783:3270	
38	Unknown	1065	7.831403	7.904552	7.970362	351.2139	135949.484375	555485.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	53.4994	350.98633:2870 351.17773:29087 351.2139:156190 352.21732:37254 352.23325:2967 353.15665:8935 353.19315:29332 353.22955:8596 354.19693:3809 355.17337:7766 355.20923:7498	
39	Unknown	1069	7.729068	7.933795	8.138574	230.2473	73885.9921875	356517.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1477.72	230.10194:4343 230.24727:81043 230.25601:2413 230.92645:2763 231.13799:4739 231.17413:3528 231.25064:11445 232.0486:44100 232.19034:3017 233.05197:4089 233.15338:5937 234.02567:2853 235.01289:5371 235.16882:13426	
40	Unknown	1092	8.014243	8.102014	8.21171	255.1584	105460.5703125	451357.84375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	84.42325	255.11819:2262 255.123:5262 255.15843:123789 255.19484:9295 256.16171:15147 256.19757:3314 256.96378:12912 258.05862:2526 258.99124:2105 259.11356:3777 260.02164:3775	
41	Unknown	1099	8.036193	8.153207	8.409177	279.0926	1023427.1875	4004345	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	896.8414	278.95294:4622 279.08221:8562 279.09262:1189404 279.10147:9653 279.11816:5645 279.15533:8833 279.19489:8985 279.64673:2297 280.09595:235377 281.0993:20808 281.13516:6463 281.17435:7890 282.13696:16324 282.14502:2144 282.17752:2548 282.20328:22469 283.1142:4476 283.14008:4247 283.15408:4994 283.19:6290 283.2066:4918	
42	Unknown	1099	7.933795	8.153207	8.292162	280.0959	201906.65625	745881.625	null	[M+H]+	M + 1	isotope of 41	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4038.133	279.64673:2297 280.09595:235377 281.0993:20808 281.13516:6463 281.17435:7890 282.13696:16324 282.14502:2144 282.17752:2548 282.20328:22469 283.1142:4476 283.14008:4247 283.15408:4994 283.19:6290 283.2066:4918 284.18402:2443	
43	Unknown	1099	8.087379	8.153207	8.262915	301.0745	62175.6484375	220019.359375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	75.51879	301.07446:72945 302.05096:3411 302.07773:13188 302.19632:4763 303.08163:2866 304.21078:5873 305.13657:3677 305.17163:5711	
44	Unknown	1101	7.955735	8.167876	8.277581	226.1795	250186.75	872937.125	null	[M+H]+	M + 0	similar chromatogram in higher mz_45; similar chromatogram in higher mz_46	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	419.6876	226.17172:3137 226.17947:287578 226.68832:2400 227.10312:3820 227.1272:11854 227.16394:4224 227.18279:39825 228.19511:63201 229.11778:15086 229.14331:8629 229.19847:9027 230.10185:5665 230.24789:2530 231.08316:2752 231.15779:2883	
45	Unknown	1101	8.087379	8.167876	8.284852	244.19	142438.5625	479270.34375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	270.0267	244.04832:4325 244.19002:178151 244.26326:4953 245.19328:25279 245.66669:2290 246.13243:3290 246.71614:2834 247.16869:5649 248.02104:16050 248.11157:3427 249.14812:8572 249.18413:9473	
46	Unknown	1101	7.963048	8.167876	8.299474	266.1719	177850.34375	604506.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	3557.007	266.17194:200479 266.30521:2784 267.11942:9278 267.15826:20049 267.17535:22821 267.19452:8466 268.10336:16357 268.16193:5568 269.10641:3241 269.13513:4256 269.17407:9267 269.21054:3579 269.93484:2549 271.15085:2761	
47	Unknown	1107	8.094742	8.21171	8.321413	277.2155	69602.40625	407395.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5.067784	277.13934:5270 277.17975:4504 277.21552:70387 278.21915:12829 278.95407:3839 279.09265:108182 279.12:6383 279.15601:7175 279.19528:8452 280.09619:14718 281.09866:4279 281.13492:8769 281.17374:7512 282.13684:2666 282.20322:170965	
48	Unknown	1107	8.102014	8.21171	8.321413	295.226	80726.46875	408457.78125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	11.76037	295.11502:6836 295.15073:14169 295.18918:18692 295.22598:89812 296.22919:14550 297.1301:6511 297.16632:4756 298.2049:3644 299.07431:6805 299.1456:2859	
49	Unknown	1107	8.087379	8.21171	8.328727	353.229	168796.28125	929206.4375	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	92.66071	352.98462:3917 353.15616:8520 353.18201:2539 353.19281:24319 353.22903:182349 354.19482:3028 354.23251:25355 355.07025:2988 355.17233:6582 355.20801:6986 355.24457:3311 357.22528:2867	
50	Unknown	1108	8.00693	8.219024	8.423868	228.1953	265797.40625	1482556	null	[M+H]+	M + 0	similar chromatogram in higher mz_51	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	323.4113	228.18893:3124 228.19528:319839 229.11758:14129 229.17929:30719 229.19859:50627 230.10194:4738 230.92542:3116 231.13808:3184 231.15944:3311 231.17336:2938 232.04866:42565 233.05197:5593 233.06883:4514 233.15312:3771	
51	Unknown	1108	7.999622	8.219024	8.379922	282.2033	158595.15625	786757.625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	232.606	282.20334:190967 283.11444:9070 283.15289:7210 283.17502:3207 283.19022:5854 283.20663:28307 285.12949:4606 285.16644:5867 286.16937:2123 287.1846:3133	
52	Unknown	1127	8.197082	8.357984	8.445745	431.1904	97895.2109375	328665.46875	null	[M+H]+	M + 0	similar chromatogram in higher mz_53; similar chromatogram in higher mz_55; similar chromatogram in higher mz_57; similar chromatogram in higher mz_58; similar chromatogram in higher mz_59; similar chromatogram in higher mz_60	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	134.2043	431.19037:113490 432.19376:22454 432.25958:4677 432.29391:13138 433.21771:4054 433.29813:4622 434.23819:4923 434.27408:8143 435.19766:2773 435.23404:5823	
53	Unknown	1128	8.284852	8.365295	8.562787	448.217	647785.6875	2371166.5	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	870.3217	448.21698:787254 448.24722:4024 448.25629:3564 448.28989:10248 449.22043:190036 449.25162:2767 449.29358:4173 450.22284:25594 450.26807:4257 450.30569:5077 451.23026:15513 451.26523:6835 452.23431:2686 452.77377:2608 453.17236:749392 453.20386:5083 453.21179:5059	
54	Unknown	1128	8.233657	8.365295	8.511575	449.2204	141457.171875	456857.71875	null	[M+H]+	M + 1	isotope of 53	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	243.5866	449.22043:190036 449.25162:2767 449.29358:4173 450.22284:25594 450.26807:4257 450.30569:5077 451.23026:15513 451.26523:6835 452.23431:2686 452.77377:2608 453.17236:749392 453.20386:5083 453.21179:5059 453.24518:9103 454.17572:188235	
55	Unknown	1128	8.270222	8.365295	8.577403	453.1724	634277.0625	2355961	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	610.5858	452.77377:2608 453.17236:749392 453.20386:5083 453.21179:5059 453.24518:9103 454.17572:188235 455.17783:30290 455.22479:9677 455.25967:5788 456.18176:5107 457.23969:9064	
56	Unknown	1128	8.145888	8.365295	8.628587	454.1757	142192.140625	492909.375	null	[M+H]+	M + 1	isotope of 55	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	2843.843	454.17572:188235 455.17783:30290 455.22479:9677 455.25967:5788 456.18176:5107 457.23969:9064	
57	Unknown	1128	8.255591	8.365295	8.533555	476.2482	202706.796875	750012.8125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	193.5583	476.24817:243672 476.28348:5136 477.2518:64203 478.25412:9155 478.30008:4632 479.224:5319 479.26068:10271 480.27954:4389 481.23987:10841	
58	Unknown	1128	8.277581	8.365295	8.504253	490.2639	90521.2890625	335564.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.66671	490.26385:114166 490.30005:5846 491.26776:20056 491.31796:8674 492.2807:6520 493.24246:6923 494.2963:7109 495.14566:2531 495.21857:5746 495.2561:11932	
59	Unknown	1128	8.189778	8.365295	8.467685	552.2642	96033.7578125	328509.71875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1920.675	552.26422:124332 552.2981:3452 552.33972:3010 553.26788:29517 553.30023:2690 554.26947:7638 555.31415:4926	
60	Unknown	1128	8.182462	8.365295	8.482311	564.2645	79894.8828125	273761.0625	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1597.898	564.26447:98519 565.26758:29696 566.26959:4632 566.31708:4750 567.94385:2405	
61	Unknown	1134	8.328727	8.409177	8.511575	223.0631	101991.59375	395397.46875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	113.0134	223.02681:15069 223.06313:118032 223.09303:4815 223.13272:7902 223.16901:5908 224.06273:19174 225.00612:7235 225.04231:11457 225.06006:13061 225.11232:4504 225.14813:4943 225.18448:3442 225.19559:10767 227.12775:15438 227.16351:3755	
62	Unknown	1144	8.336053	8.482311	8.613956	289.07	277938.21875	1405958.125	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	87.08344	289.06998:303747 289.08121:2519 289.17816:2701 290.07343:46031 290.19562:6283 291.07727:3664 291.1561:4348 291.19437:5872 293.13477:9124 293.17111:15093 293.21002:4323	
63	Unknown	1146	8.372608	8.496988	8.657838	530.3889	62110.39453125	422926.875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1226.58	530.38892:68184 531.39221:14884 533.40118:2427 534.32672:4593 535.29626:3562 535.34406:22169	
64	Unknown	1148	8.409177	8.511575	8.628587	271.1873	87399.1875	455323.375	null	[M+H]+	M + 0	similar chromatogram in higher mz_65	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	180.3781	271.18729:106213 272.19:10569 272.93616:5381 273.09875:2658 273.16656:12462 273.20538:3288 274.16479:4584 274.20184:2695 275.16422:2667 275.20001:20896	
65	Unknown	1149	8.328727	8.51888	8.709033	279.2312	447161.25	1831096	null	[M+H]+	M + 0	similar chromatogram in higher mz_68; similar chromatogram in higher mz_69; similar chromatogram in higher mz_71	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	366.0795	279.0928:12521 279.11978:3594 279.15851:5556 279.19559:4789 279.23117:492111 280.23447:88014 281.1347:3462 281.17093:3787 281.23798:6771 283.11444:6495 283.151:2498 283.19:6679 283.20474:8664	
66	Unknown	1149	8.292162	8.51888	8.753075	280.2345	83021.703125	337460.34375	null	[M+H]+	M + 1	isotope of 65	null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	1660.434	280.23447:88014 281.1347:3462 281.17093:3787 281.23798:6771 283.11444:6495 283.151:2498 283.19:6679 283.20474:8664 285.1304:5975	
67	Unknown	1149	8.299474	8.51888	8.59204	297.2417	262971.53125	943179.1875	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	5259.431	297.12997:7589 297.16919:3280 297.24173:288303 298.24512:59475 299.0741:5201 299.18338:4095 299.24817:5178 301.13895:3272 301.21542:19155 302.19608:4045 302.21866:4162	
68	Unknown	1149	8.292162	8.51888	8.72366	333.2628	211070.1875	795931	null	[M+H]+	M + 0		null	null	null	null	null	null	999	False	False	False	null	null	null	null	null	4221.404	333.16736:5963 333.20255:8433 333.26282:248041 334.20645:2463 334.22134:3965 334.26602:43659 335.06226:6094 335.18195:20301 335.22086:9422 335.26785:3559 336.18594:2488 336.24933:2603 337.16156:6841 337.19897:10166 337.23633:11555 338.16443:3655 338.20099:4206 338.241:2499	
